GenomeA,GenomeB,mash_distance,kmer_mash,algorithm
MF001363,KU927497,0.0259767,21,mash
MF431737,KU927497,0.0301881,21,mash
MF681663,KU927497,0.030875,21,mash
MH370366,KU927497,0.0286795,21,mash
MH370367,KU927497,0.0291421,21,mash
MH370369,KU927497,0.0267335,21,mash
MH370375,KU927497,0.0733545,21,mash
MH370376,KU927497,0.0279555,21,mash
MH370379,KU927497,0.0246831,21,mash
MH370380,KU927497,0.0290489,21,mash
MH370386,KU927497,0.0280449,21,mash
MH631454,KU927497,0.0222766,21,mash
MK005300,KU927497,0.0323015,21,mash
MK050846,KU927497,0.0263104,21,mash
MK370036,KU927497,0.0282247,21,mash
MK393882,KU927497,0.023602,21,mash
MK728825,KU927497,0.0213613,21,mash
MK947459,KU927497,0.0335842,21,mash
MK972707,KU927497,0.0278663,21,mash
MN187969,KU927497,0.0215695,21,mash
MN197465,KU927497,0.0338037,21,mash
MN218191,KU927497,0.0281347,21,mash
MN379739,KU927497,0.0269047,21,mash
MT074449,KU927497,0.0326168,21,mash
MT074450,KU927497,0.0264788,21,mash
MT074457,KU927497,0.0278663,21,mash
MT074458,KU927497,0.0291421,21,mash
MT074459,KU927497,0.0310744,21,mash
MT074465,KU927497,0.0300913,21,mash
MT074466,KU927497,0.0315792,21,mash
OL800604,KU927497,0.0680698,21,mash
CP000917,KX017521,0.0310744,21,mash
HE956708,KX017521,0.11676,21,mash
KM236244,KX017521,0.0212234,21,mash
KU927497,KX017521,0.0,21,mash
KX017521,KX017521,0.0,21,mash
LR027389,KX017521,0.0316813,21,mash
MF001363,KX017521,0.0259767,21,mash
MF431737,KX017521,0.0301881,21,mash
MF681663,KX017521,0.030875,21,mash
MH370366,KX017521,0.0286795,21,mash
MH370367,KX017521,0.0291421,21,mash
MH370369,KX017521,0.0267335,21,mash
MH370375,KX017521,0.0733545,21,mash
MH370376,KX017521,0.0279555,21,mash
MH370379,KX017521,0.0246831,21,mash
MH370380,KX017521,0.0290489,21,mash
MH370386,KX017521,0.0280449,21,mash
MH631454,KX017521,0.0222766,21,mash
MK005300,KX017521,0.0323015,21,mash
MK050846,KX017521,0.0263104,21,mash
MK370036,KX017521,0.0282247,21,mash
MK393882,KX017521,0.023602,21,mash
MK728825,KX017521,0.0213613,21,mash
MK947459,KX017521,0.0335842,21,mash
MK972707,KX017521,0.0278663,21,mash
MN187969,KX017521,0.0215695,21,mash
MN197465,KX017521,0.0338037,21,mash
MN218191,KX017521,0.0281347,21,mash
MN379739,KX017521,0.0269047,21,mash
MT074449,KX017521,0.0326168,21,mash
MT074450,KX017521,0.0264788,21,mash
MT074457,KX017521,0.0278663,21,mash
MT074458,KX017521,0.0291421,21,mash
MT074459,KX017521,0.0310744,21,mash
MT074465,KX017521,0.0300913,21,mash
MT074466,KX017521,0.0315792,21,mash
OL800604,KX017521,0.0680698,21,mash
CP000917,LR027389,0.0383209,21,mash
HE956708,LR027389,0.118834,21,mash
KM236244,LR027389,0.0332581,21,mash
KU927497,LR027389,0.0316813,21,mash
KX017521,LR027389,0.0316813,21,mash
LR027389,LR027389,0.0,21,mash
MF001363,LR027389,0.0333664,21,mash
MF431737,LR027389,0.0297077,21,mash
MF681663,LR027389,0.0422904,21,mash
MH370366,LR027389,0.0325113,21,mash
MH370367,LR027389,0.0346987,21,mash
MH370369,LR027389,0.0325113,21,mash
MH370375,LR027389,0.0807479,21,mash
MH370376,LR027389,0.0352724,21,mash
MH370379,LR027389,0.0330427,21,mash
MH370380,LR027389,0.0346987,21,mash
MH370386,LR027389,0.0331502,21,mash
MH631454,LR027389,0.0333664,21,mash
MK005300,LR027389,0.0434809,21,mash
MK050846,LR027389,0.0351567,21,mash
MK370036,LR027389,0.0317837,21,mash
MK393882,LR027389,0.0311746,21,mash
MK728825,LR027389,0.0336937,21,mash
MK947459,LR027389,0.041003,21,mash
MK972707,LR027389,0.0316813,21,mash
MN187969,LR027389,0.0313762,21,mash
MN197465,LR027389,0.0346987,21,mash
MN218191,LR027389,0.0310744,21,mash
MN379739,LR027389,0.0310744,21,mash
MT074449,LR027389,0.0335842,21,mash
MT074450,LR027389,0.0336937,21,mash
MT074457,LR027389,0.0315792,21,mash
MT074458,LR027389,0.0365754,21,mash
MT074459,LR027389,0.0374354,21,mash
MT074465,LR027389,0.0324062,21,mash
MT074466,LR027389,0.0363341,21,mash
OL800604,LR027389,0.0740698,21,mash
CP000917,MF001363,0.0286795,21,mash
HE956708,MF001363,0.11676,21,mash
KM236244,MF001363,0.0241368,21,mash
KU927497,MF001363,0.0259767,21,mash
KX017521,MF001363,0.0259767,21,mash
LR027389,MF001363,0.0333664,21,mash
MF001363,MF001363,0.0,21,mash
MF431737,MF001363,0.0304804,21,mash
MF681663,MF001363,0.0327227,21,mash
MH370366,MF001363,0.0290489,21,mash
MH370367,MF001363,0.0281347,21,mash
MH370369,MF001363,0.0144049,21,mash
MH370375,MF001363,0.0751681,21,mash
MH370376,MF001363,0.0287714,21,mash
MH370379,MF001363,0.0288636,21,mash
MH370380,MF001363,0.0280449,21,mash
MH370386,MF001363,0.0295179,21,mash
MH631454,MF001363,0.0280449,21,mash
MK005300,MF001363,0.0349268,21,mash
MK050846,MF001363,0.0241368,21,mash
MK370036,MF001363,0.0269907,21,mash
MK393882,MF001363,0.0166683,21,mash
MK728825,MF001363,0.0258115,21,mash
MK947459,MF001363,0.0271635,21,mash
MK972707,MF001363,0.0239063,21,mash
MN187969,MF001363,0.0216393,21,mash
MN197465,MF001363,0.0326168,21,mash
MN218191,MF001363,0.0168391,21,mash
MN379739,MF001363,0.0164989,21,mash
MT074449,MF001363,0.0292355,21,mash
MT074450,MF001363,0.0235265,21,mash
MT074457,MF001363,0.0271635,21,mash
MT074458,MF001363,0.0236777,21,mash
MT074459,MF001363,0.0315792,21,mash
MT074465,MF001363,0.0289561,21,mash
MT074466,MF001363,0.032829,21,mash
OL800604,MF001363,0.0723061,21,mash
CP000917,MF431737,0.0332581,21,mash
HE956708,MF431737,0.117785,21,mash
KM236244,MF431737,0.0315792,21,mash
KU927497,MF431737,0.0301881,21,mash
KX017521,MF431737,0.0301881,21,mash
LR027389,MF431737,0.0297077,21,mash
MF001363,MF431737,0.0304804,21,mash
MF431737,MF431737,0.0,21,mash
MF681663,MF431737,0.0394988,21,mash
MH370366,MF431737,0.0309745,21,mash
MH370367,MF431737,0.0255655,21,mash
MH370369,MF431737,0.0311746,21,mash
MH370375,MF431737,0.0716227,21,mash
MH370376,MF431737,0.0301881,21,mash
MH370379,MF431737,0.0305785,21,mash
MH370380,MF431737,0.025484,21,mash
MH370386,MF431737,0.0280449,21,mash
MH631454,MF431737,0.0317837,21,mash
MK005300,MF431737,0.0397669,21,mash
MK050846,MF431737,0.0202797,21,mash
MK370036,MF431737,0.0320933,21,mash
MK393882,MF431737,0.0299949,21,mash
MK728825,MF431737,0.0312752,21,mash
MK947459,MF431737,0.0374354,21,mash
MK972707,MF431737,0.0292355,21,mash
MN187969,MF431737,0.0295179,21,mash
MN197465,MF431737,0.0251607,21,mash
MN218191,MF431737,0.0318865,21,mash
MN379739,MF431737,0.0318865,21,mash
MT074449,MF431737,0.0147145,21,mash
MT074450,MF431737,0.030875,21,mash
MT074457,MF431737,0.0301881,21,mash
MT074458,MF431737,0.0314775,21,mash
MT074459,MF431737,0.0274249,21,mash
MT074465,MF431737,0.0169536,21,mash
MT074466,MF431737,0.0286795,21,mash
OL800604,MF431737,0.0737105,21,mash
CP000917,MF681663,0.0414262,21,mash
HE956708,MF681663,0.129604,21,mash
KM236244,MF681663,0.0293293,21,mash
KU927497,MF681663,0.030875,21,mash
KX017521,MF681663,0.030875,21,mash
LR027389,MF681663,0.0422904,21,mash
MF001363,MF681663,0.0327227,21,mash
MF431737,MF681663,0.0394988,21,mash
MF681663,MF681663,0.0,21,mash
MH370366,MF681663,0.0358575,21,mash
MH370367,MF681663,0.0371871,21,mash
MH370369,MF681663,0.0346987,21,mash
MH370375,MF681663,0.0774628,21,mash
MH370376,MF681663,0.0369409,21,mash
MH370379,MF681663,0.0352724,21,mash
MH370380,MF681663,0.0370638,21,mash
MH370386,MF681663,0.0369409,21,mash
MH631454,MF681663,0.0344723,21,mash
MK005300,MF681663,0.0389696,21,mash
MK050846,MF681663,0.0363341,21,mash
MK370036,MF681663,0.0376857,21,mash
MK393882,MF681663,0.0313762,21,mash
MK728825,MF681663,0.0299949,21,mash
MK947459,MF681663,0.0421447,21,mash
MK972707,MF681663,0.035505,21,mash
MN187969,MF681663,0.0312752,21,mash
MN197465,MF681663,0.0424367,21,mash
MN218191,MF681663,0.0351567,21,mash
MN379739,MF681663,0.0341361,21,mash
MT074449,MF681663,0.0391011,21,mash
MT074450,MF681663,0.035505,21,mash
MT074457,MF681663,0.037311,21,mash
MT074458,MF681663,0.0339141,21,mash
MT074459,MF681663,0.0396325,21,mash
MT074465,MF681663,0.0371871,21,mash
MT074466,MF681663,0.0378117,21,mash
OL800604,MF681663,0.0690061,21,mash
CP000917,MH370366,0.0334751,21,mash
HE956708,MH370366,0.111073,21,mash
KM236244,MH370366,0.0281347,21,mash
KU927497,MH370366,0.0286795,21,mash
KX017521,MH370366,0.0286795,21,mash
LR027389,MH370366,0.0325113,21,mash
MF001363,MH370366,0.0290489,21,mash
MF431737,MH370366,0.0309745,21,mash
MF681663,MH370366,0.0358575,21,mash
MH370366,MH370366,0.0,21,mash
MH370367,MH370366,0.0284057,21,mash
MH370369,MH370366,0.0298988,21,mash
MH370375,MH370366,0.0706202,21,mash
MH370376,MH370366,0.0273375,21,mash
MH370379,MH370366,0.030875,21,mash
MH370380,MH370366,0.0284057,21,mash
MH370386,MH370366,0.0168391,21,mash
MH631454,MH370366,0.0297077,21,mash
MK005300,MH370366,0.0389696,21,mash
MK050846,MH370366,0.0295179,21,mash
MK370036,MH370366,0.0298988,21,mash
MK393882,MH370366,0.0273375,21,mash
MK728825,MH370366,0.0292355,21,mash
MK947459,MH370366,0.0344723,21,mash
MK972707,MH370366,0.0233014,21,mash
MN187969,MH370366,0.0273375,21,mash
MN197465,MH370366,0.0330427,21,mash
MN218191,MH370366,0.0297077,21,mash
MN379739,MH370366,0.0284967,21,mash
MT074449,MH370366,0.0333664,21,mash
MT074450,MH370366,0.0281347,21,mash
MT074457,MH370366,0.0216393,21,mash
MT074458,MH370366,0.0316813,21,mash
MT074459,MH370366,0.0311746,21,mash
MT074465,MH370366,0.0309745,21,mash
MT074466,MH370366,0.0314775,21,mash
OL800604,MH370366,0.0733545,21,mash
CP000917,MH370367,0.0303826,21,mash
HE956708,MH370367,0.106845,21,mash
KM236244,MH370367,0.030677,21,mash
KU927497,MH370367,0.0291421,21,mash
KX017521,MH370367,0.0291421,21,mash
LR027389,MH370367,0.0346987,21,mash
MF001363,MH370367,0.0281347,21,mash
MF431737,MH370367,0.0255655,21,mash
MF681663,MH370367,0.0371871,21,mash
MH370366,MH370367,0.0284057,21,mash
MH370367,MH370367,0.0,21,mash
MH370369,MH370367,0.0278663,21,mash
MH370375,MH370367,0.0740698,21,mash
MH370376,MH370367,0.0242142,21,mash
MH370379,MH370367,0.0317837,21,mash
MH370380,MH370367,2.38274e-05,21,mash
MH370386,MH370367,0.0283151,21,mash
MH631454,MH370367,0.0317837,21,mash
MK005300,MH370367,0.0389696,21,mash
MK050846,MH370367,0.0253218,21,mash
MK370036,MH370367,0.0269907,21,mash
MK393882,MH370367,0.0277775,21,mash
MK728825,MH370367,0.0301881,21,mash
MK947459,MH370367,0.0350415,21,mash
MK972707,MH370367,0.026819,21,mash
MN187969,MH370367,0.0254028,21,mash
MN197465,MH370367,0.0258115,21,mash
MN218191,MH370367,0.0290489,21,mash
MN379739,MH370367,0.0283151,21,mash
MT074449,MH370367,0.0250005,21,mash
MT074450,MH370367,0.0275126,21,mash
MT074457,MH370367,0.0291421,21,mash
MT074458,MH370367,0.0321972,21,mash
MT074459,MH370367,0.0236777,21,mash
MT074465,MH370367,0.0264788,21,mash
MT074466,MH370367,0.025484,21,mash
OL800604,MH370367,0.0719629,21,mash
CP000917,MH370369,0.0250005,21,mash
HE956708,MH370369,0.119909,21,mash
KM236244,MH370369,0.0251607,21,mash
KU927497,MH370369,0.0267335,21,mash
KX017521,MH370369,0.0267335,21,mash
LR027389,MH370369,0.0325113,21,mash
MF001363,MH370369,0.0144049,21,mash
MF431737,MH370369,0.0311746,21,mash
MF681663,MH370369,0.0346987,21,mash
MH370366,MH370369,0.0298988,21,mash
MH370367,MH370369,0.0278663,21,mash
MH370369,MH370369,0.0,21,mash
MH370375,MH370369,0.080322,21,mash
MH370376,MH370369,0.0301881,21,mash
MH370379,MH370369,0.030677,21,mash
MH370380,MH370369,0.0277775,21,mash
MH370386,MH370369,0.0297077,21,mash
MH631454,MH370369,0.0293293,21,mash
MK005300,MH370369,0.0349268,21,mash
MK050846,MH370369,0.0219205,21,mash
MK370036,MH370369,0.0269047,21,mash
MK393882,MH370369,0.0156702,21,mash
MK728825,MH370369,0.0263104,21,mash
MK947459,MH370369,0.0263945,21,mash
MK972707,MH370369,0.0232268,21,mash
MN187969,MH370369,0.0236777,21,mash
MN197465,MH370369,0.0330427,21,mash
MN218191,MH370369,0.0113086,21,mash
MN379739,MH370369,0.0123068,21,mash
MT074449,MH370369,0.0312752,21,mash
MT074450,MH370369,0.0217093,21,mash
MT074457,MH370369,0.0278663,21,mash
MT074458,MH370369,0.0213613,21,mash
MT074459,MH370369,0.0325113,21,mash
MT074465,MH370369,0.0313762,21,mash
MT074466,MH370369,0.0330427,21,mash
OL800604,MH370369,0.0702918,21,mash
CP000917,MH370375,0.0838645,21,mash
HE956708,MH370375,0.136948,21,mash
KM236244,MH370375,0.0737105,21,mash
KU927497,MH370375,0.0733545,21,mash
KX017521,MH370375,0.0733545,21,mash
LR027389,MH370375,0.0807479,21,mash
MF001363,MH370375,0.0751681,21,mash
MF431737,MH370375,0.0716227,21,mash
MF681663,MH370375,0.0774628,21,mash
MH370366,MH370375,0.0706202,21,mash
MH370367,MH370375,0.0740698,21,mash
MH370369,MH370375,0.080322,21,mash
MH370375,MH370375,0.0,21,mash
MH370376,MH370375,0.0762985,21,mash
MH370379,MH370375,0.0744324,21,mash
MH370380,MH370375,0.0740698,21,mash
MH370386,MH370375,0.0702918,21,mash
MH631454,MH370375,0.0747985,21,mash
MK005300,MH370375,0.0751681,21,mash
MK050846,MH370375,0.0762985,21,mash
MK370036,MH370375,0.0723061,21,mash
MK393882,MH370375,0.0762985,21,mash
MK728825,MH370375,0.0719629,21,mash
MK947459,MH370375,0.0816138,21,mash
MK972707,MH370375,0.0747985,21,mash
MN187969,MH370375,0.0706202,21,mash
MN197465,MH370375,0.0755413,21,mash
MN218191,MH370375,0.0794837,21,mash
MN379739,MH370375,0.0794837,21,mash
MT074449,MH370375,0.0755413,21,mash
MT074450,MH370375,0.0762985,21,mash
MT074457,MH370375,0.0726524,21,mash
MT074458,MH370375,0.0790711,21,mash
MT074459,MH370375,0.0726524,21,mash
MT074465,MH370375,0.0755413,21,mash
MT074466,MH370375,0.0774628,21,mash
OL800604,MH370375,0.0690061,21,mash
CP000917,MH370376,0.0294234,21,mash
HE956708,MH370376,0.102997,21,mash
KM236244,MH370376,0.0296126,21,mash
KU927497,MH370376,0.0279555,21,mash
KX017521,MH370376,0.0279555,21,mash
LR027389,MH370376,0.0352724,21,mash
MF001363,MH370376,0.0287714,21,mash
MF431737,MH370376,0.0301881,21,mash
MF681663,MH370376,0.0369409,21,mash
MH370366,MH370376,0.0273375,21,mash
MH370367,MH370376,0.0242142,21,mash
MH370369,MH370376,0.0301881,21,mash
MH370375,MH370376,0.0762985,21,mash
MH370376,MH370376,0.0,21,mash
MH370379,MH370376,0.0314775,21,mash
MH370380,MH370376,0.0241368,21,mash
MH370386,MH370376,0.0266484,21,mash
MH631454,MH370376,0.0298031,21,mash
MK005300,MH370376,0.0379382,21,mash
MK050846,MH370376,0.0304804,21,mash
MK370036,MH370376,0.0298988,21,mash
MK393882,MH370376,0.0304804,21,mash
MK728825,MH370376,0.0298988,21,mash
MK947459,MH370376,0.0359759,21,mash
MK972707,MH370376,0.0265635,21,mash
MN187969,MH370376,0.0263104,21,mash
MN197465,MH370376,0.0293293,21,mash
MN218191,MH370376,0.0301881,21,mash
MN379739,MH370376,0.0310744,21,mash
MT074449,MH370376,0.0297077,21,mash
MT074450,MH370376,0.0305785,21,mash
MT074457,MH370376,0.0253218,21,mash
MT074458,MH370376,0.035505,21,mash
MT074459,MH370376,0.0202797,21,mash
MT074465,MH370376,0.0276006,21,mash
MT074466,MH370376,0.0233762,21,mash
OL800604,MH370376,0.0726524,21,mash
CP000917,MH370379,0.0345853,21,mash
HE956708,MH370379,0.12214,21,mash
KM236244,MH370379,0.0284057,21,mash
KU927497,MH370379,0.0246831,21,mash
KX017521,MH370379,0.0246831,21,mash
LR027389,MH370379,0.0330427,21,mash
MF001363,MH370379,0.0288636,21,mash
MF431737,MH370379,0.0305785,21,mash
MF681663,MH370379,0.0352724,21,mash
MH370366,MH370379,0.030875,21,mash
MH370367,MH370379,0.0317837,21,mash
MH370369,MH370379,0.030677,21,mash
MH370375,MH370379,0.0744324,21,mash
MH370376,MH370379,0.0314775,21,mash
MH370379,MH370379,0.0,21,mash
MH370380,MH370379,0.0317837,21,mash
MH370386,MH370379,0.0321972,21,mash
MH631454,MH370379,0.0282247,21,mash
MK005300,MH370379,0.0396325,21,mash
MK050846,MH370379,0.0300913,21,mash
MK370036,MH370379,0.032829,21,mash
MK393882,MH370379,0.0263945,21,mash
MK728825,MH370379,0.0246831,21,mash
MK947459,MH370379,0.0392331,21,mash
MK972707,MH370379,0.0279555,21,mash
MN187969,MH370379,0.0246831,21,mash
MN197465,MH370379,0.0369409,21,mash
MN218191,MH370379,0.0295179,21,mash
MN379739,MH370379,0.0286795,21,mash
MT074449,MH370379,0.0334751,21,mash
MT074450,MH370379,0.0293293,21,mash
MT074457,MH370379,0.0283151,21,mash
MT074458,MH370379,0.0315792,21,mash
MT074459,MH370379,0.0359759,21,mash
MT074465,MH370379,0.0294234,21,mash
MT074466,MH370379,0.037311,21,mash
OL800604,MH370379,0.0719629,21,mash
CP000917,MH370380,0.0303826,21,mash
HE956708,MH370380,0.106845,21,mash
KM236244,MH370380,0.0305785,21,mash
KU927497,MH370380,0.0290489,21,mash
KX017521,MH370380,0.0290489,21,mash
LR027389,MH370380,0.0346987,21,mash
MF001363,MH370380,0.0280449,21,mash
MF431737,MH370380,0.025484,21,mash
MF681663,MH370380,0.0370638,21,mash
MH370366,MH370380,0.0284057,21,mash
MH370367,MH370380,2.38274e-05,21,mash
MH370369,MH370380,0.0277775,21,mash
MH370375,MH370380,0.0740698,21,mash
MH370376,MH370380,0.0241368,21,mash
MH370379,MH370380,0.0317837,21,mash
MH370380,MH370380,0.0,21,mash
MH370386,MH370380,0.0282247,21,mash
MH631454,MH370380,0.0316813,21,mash
MK005300,MH370380,0.0388388,21,mash
MK050846,MH370380,0.0253218,21,mash
MK370036,MH370380,0.0269907,21,mash
MK393882,MH370380,0.0277775,21,mash
MK728825,MH370380,0.0301881,21,mash
MK947459,MH370380,0.0350415,21,mash
MK972707,MH370380,0.0267335,21,mash
MN187969,MH370380,0.0254028,21,mash
MN197465,MH370380,0.0257292,21,mash
MN218191,MH370380,0.0290489,21,mash
MN379739,MH370380,0.0283151,21,mash
MT074449,MH370380,0.0250005,21,mash
MT074450,MH370380,0.0275126,21,mash
MT074457,MH370380,0.0290489,21,mash
MT074458,MH370380,0.0321972,21,mash
MT074459,MH370380,0.0236777,21,mash
MT074465,MH370380,0.0263945,21,mash
MT074466,MH370380,0.025484,21,mash
OL800604,MH370380,0.0719629,21,mash
CP000917,MH370386,0.0334751,21,mash
HE956708,MH370386,0.112887,21,mash
KM236244,MH370386,0.0279555,21,mash
KU927497,MH370386,0.0280449,21,mash
KX017521,MH370386,0.0280449,21,mash
LR027389,MH370386,0.0331502,21,mash
MF001363,MH370386,0.0295179,21,mash
MF431737,MH370386,0.0280449,21,mash
MF681663,MH370386,0.0369409,21,mash
MH370366,MH370386,0.0168391,21,mash
MH370367,MH370386,0.0283151,21,mash
MH370369,MH370386,0.0297077,21,mash
MH370375,MH370386,0.0702918,21,mash
MH370376,MH370386,0.0266484,21,mash
MH370379,MH370386,0.0321972,21,mash
MH370380,MH370386,0.0282247,21,mash
MH370386,MH370386,0.0,21,mash
MH631454,MH370386,0.0297077,21,mash
MK005300,MH370386,0.0383209,21,mash
MK050846,MH370386,0.0284057,21,mash
MK370036,MH370386,0.0294234,21,mash
MK393882,MH370386,0.0293293,21,mash
MK728825,MH370386,0.0284057,21,mash
MK947459,MH370386,0.0374354,21,mash
MK972707,MH370386,0.0226378,21,mash
MN187969,MH370386,0.0282247,21,mash
MN197465,MH370386,0.0314775,21,mash
MN218191,MH370386,0.0305785,21,mash
MN379739,MH370386,0.0296126,21,mash
MT074449,MH370386,0.0317837,21,mash
MT074450,MH370386,0.0263104,21,mash
MT074457,MH370386,0.0134525,21,mash
MT074458,MH370386,0.0324062,21,mash
MT074459,MH370386,0.0274249,21,mash
MT074465,MH370386,0.0287714,21,mash
MT074466,MH370386,0.0297077,21,mash
OL800604,MH370386,0.0699663,21,mash
CP000917,MH631454,0.0302852,21,mash
HE956708,MH631454,0.115759,21,mash
KM236244,MH631454,0.020747,21,mash
KU927497,MH631454,0.0222766,21,mash
KX017521,MH631454,0.0222766,21,mash
LR027389,MH631454,0.0333664,21,mash
MF001363,MH631454,0.0280449,21,mash
MF431737,MH631454,0.0317837,21,mash
MF681663,MH631454,0.0344723,21,mash
MH370366,MH631454,0.0297077,21,mash
MH370367,MH631454,0.0317837,21,mash
MH370369,MH631454,0.0293293,21,mash
MH370375,MH631454,0.0747985,21,mash
MH370376,MH631454,0.0298031,21,mash
MH370379,MH631454,0.0282247,21,mash
MH370380,MH631454,0.0316813,21,mash
MH370386,MH631454,0.0297077,21,mash
MH631454,MH631454,0.0,21,mash
MK005300,MH631454,0.0338037,21,mash
MK050846,MH631454,0.0298031,21,mash
MK370036,MH631454,0.0325113,21,mash
MK393882,MH631454,0.0254028,21,mash
MK728825,MH631454,0.0220623,21,mash
MK947459,MH631454,0.0348125,21,mash
MK972707,MH631454,0.0291421,21,mash
MN187969,MH631454,0.025894,21,mash
MN197465,MH631454,0.0363341,21,mash
MN218191,MH631454,0.0303826,21,mash
MN379739,MH631454,0.0292355,21,mash
MT074449,MH631454,0.0351567,21,mash
MT074450,MH631454,0.0289561,21,mash
MT074457,MH631454,0.0297077,21,mash
MT074458,MH631454,0.0309745,21,mash
MT074459,MH631454,0.0348125,21,mash
MT074465,MH631454,0.0334751,21,mash
MT074466,MH631454,0.0360949,21,mash
OL800604,MH631454,0.0699663,21,mash
CP000917,MK005300,0.0397669,21,mash
HE956708,MK005300,0.11478,21,mash
KM236244,MK005300,0.0324062,21,mash
