GenomeA,GenomeB,ani_distance,kmer_ani,algorithm
HQ259103,MT074479,94.5464,8,fastani
HQ259103,MG748547,93.7991,8,fastani
HQ259103,MN871498,93.7971,8,fastani
HQ259103,KF669653,90.8018,8,fastani
HQ259103,KF669654,89.9543,8,fastani
HQ259103,KJ174317,89.9366,8,fastani
HQ259103,JX128257,89.148,8,fastani
HQ259103,FQ312032,88.2166,8,fastani
JN126049,JN126049,100.0,8,fastani
JN126049,MT074478,97.1901,8,fastani
JN126049,MN871495,97.0643,8,fastani
JN126049,MH709121,97.0014,8,fastani
JN126049,MN871491,96.9958,8,fastani
JN126049,KY787213,96.9743,8,fastani
JN126049,KX245012,96.9579,8,fastani
JN126049,JN593240,96.9101,8,fastani
JN126049,HQ259103,96.8964,8,fastani
JN126049,KR296692,96.8269,8,fastani
JN126049,KJ174318,96.8193,8,fastani
JN126049,KX765865,96.7973,8,fastani
JN126049,KX438380,96.794,8,fastani
JN126049,MH709120,96.7831,8,fastani
JN126049,MK972690,96.7057,8,fastani
JN126049,MG383452,96.7039,8,fastani
JN126049,MT074470,96.5382,8,fastani
JN126049,MT074475,96.4645,8,fastani
JN126049,MT074474,96.424,8,fastani
JN126049,MH791405,96.2455,8,fastani
JN126049,MT074469,95.5,8,fastani
JN126049,KP797973,95.4275,8,fastani
JN126049,MT074477,95.202,8,fastani
JN126049,MH370371,95.1281,8,fastani
JN126049,MT074480,95.1207,8,fastani
JN126049,MT074471,95.0227,8,fastani
JN126049,MK972699,95.0193,8,fastani
JN126049,MT074472,94.8239,8,fastani
JN126049,MT074479,94.5674,8,fastani
JN126049,MG428992,94.4585,8,fastani
JN126049,MG748547,94.0946,8,fastani
JN126049,MN871498,93.2602,8,fastani
JN126049,KF669653,90.1335,8,fastani
JN126049,KJ174317,90.1105,8,fastani
JN126049,KF669654,89.1054,8,fastani
JN126049,JX128257,88.9909,8,fastani
JN126049,FQ312032,88.5699,8,fastani
JN593240,JN593240,100.0,8,fastani
JN593240,MG383452,97.7945,8,fastani
JN593240,HQ259103,97.5668,8,fastani
JN593240,MT074478,97.5611,8,fastani
JN593240,MN871491,97.4462,8,fastani
JN593240,KY787213,97.4221,8,fastani
JN593240,KX765865,97.2864,8,fastani
JN593240,KJ174318,97.1539,8,fastani
JN593240,MH709121,97.0546,8,fastani
JN593240,MT074474,96.9651,8,fastani
JN593240,MN871495,96.9209,8,fastani
JN593240,KX245012,96.8933,8,fastani
JN593240,JN126049,96.8547,8,fastani
JN593240,KX438380,96.8098,8,fastani
JN593240,MH709120,96.6211,8,fastani
JN593240,KR296692,96.6062,8,fastani
JN593240,MK972690,96.4514,8,fastani
JN593240,MT074470,96.4448,8,fastani
JN593240,MT074475,96.202,8,fastani
JN593240,MH791405,96.1946,8,fastani
JN593240,MT074469,96.1429,8,fastani
JN593240,MK972699,96.1218,8,fastani
JN593240,MH370371,95.9757,8,fastani
JN593240,MT074480,95.6738,8,fastani
JN593240,KP797973,95.5785,8,fastani
JN593240,MG428992,95.544,8,fastani
JN593240,MT074477,95.2451,8,fastani
JN593240,MT074472,94.9756,8,fastani
JN593240,MT074471,94.9014,8,fastani
JN593240,MT074479,94.4614,8,fastani
JN593240,MN871498,94.0096,8,fastani
JN593240,MG748547,93.9065,8,fastani
JN593240,KF669653,90.4503,8,fastani
JN593240,KJ174317,89.7736,8,fastani
JN593240,KF669654,89.4123,8,fastani
JN593240,JX128257,89.2156,8,fastani
JN593240,FQ312032,88.4111,8,fastani
JX128257,JX128257,100.0,8,fastani
JX128257,FQ312032,98.0447,8,fastani
JX128257,KJ174317,96.9384,8,fastani
JX128257,KF669654,95.2412,8,fastani
JX128257,KF669653,94.2889,8,fastani
JX128257,MN871498,91.5448,8,fastani
JX128257,MG748547,91.5078,8,fastani
JX128257,MG428992,91.4242,8,fastani
JX128257,MH370371,91.1001,8,fastani
JX128257,MT074472,90.9652,8,fastani
JX128257,MT074477,90.9494,8,fastani
JX128257,MK972699,90.8598,8,fastani
JX128257,MT074469,90.7587,8,fastani
JX128257,MH791405,90.1536,8,fastani
JX128257,MT074479,90.0543,8,fastani
JX128257,MT074471,89.8029,8,fastani
JX128257,MT074480,89.7488,8,fastani
JX128257,KP797973,89.6287,8,fastani
JX128257,MH709120,89.5557,8,fastani
JX128257,MN871491,89.4786,8,fastani
JX128257,JN593240,89.4592,8,fastani
JX128257,MG383452,89.4585,8,fastani
JX128257,MT074474,89.441,8,fastani
JX128257,MT074470,89.3174,8,fastani
JX128257,KX245012,89.1596,8,fastani
JX128257,MT074478,89.0609,8,fastani
JX128257,MK972690,89.0584,8,fastani
JX128257,MT074475,88.9917,8,fastani
JX128257,HQ259103,88.9713,8,fastani
JX128257,JN126049,88.8819,8,fastani
JX128257,MH709121,88.8213,8,fastani
JX128257,KY787213,88.7986,8,fastani
JX128257,KX438380,88.7248,8,fastani
JX128257,MN871495,88.6752,8,fastani
JX128257,KJ174318,88.4566,8,fastani
JX128257,KX765865,88.4489,8,fastani
JX128257,KR296692,88.4409,8,fastani
KF669653,KF669653,100.0,8,fastani
KF669653,KF669654,98.4673,8,fastani
KF669653,FQ312032,94.3068,8,fastani
KF669653,JX128257,94.2404,8,fastani
KF669653,KJ174317,93.047,8,fastani
KF669653,MG748547,92.0797,8,fastani
KF669653,MT074472,91.7611,8,fastani
KF669653,MK972699,91.6344,8,fastani
KF669653,MH370371,91.0897,8,fastani
KF669653,MG428992,90.9065,8,fastani
KF669653,MN871498,90.8968,8,fastani
KF669653,MT074469,90.8679,8,fastani
KF669653,MH791405,90.8505,8,fastani
KF669653,MT074477,90.8028,8,fastani
KF669653,MT074479,90.7316,8,fastani
KF669653,HQ259103,90.5815,8,fastani
KF669653,KX245012,90.5568,8,fastani
KF669653,MH709120,90.5392,8,fastani
KF669653,MT074470,90.5372,8,fastani
KF669653,MN871491,90.4233,8,fastani
KF669653,MT074475,90.4119,8,fastani
KF669653,JN593240,90.3658,8,fastani
KF669653,JN126049,90.2994,8,fastani
KF669653,MT074478,90.2943,8,fastani
KF669653,KP797973,90.2736,8,fastani
KF669653,MK972690,90.2417,8,fastani
KF669653,MG383452,90.2136,8,fastani
KF669653,MH709121,90.1681,8,fastani
KF669653,MT074471,90.1155,8,fastani
KF669653,KY787213,90.0794,8,fastani
KF669653,KJ174318,89.9077,8,fastani
KF669653,KX438380,89.8543,8,fastani
KF669653,KR296692,89.8389,8,fastani
KF669653,MT074480,89.838,8,fastani
KF669653,MT074474,89.8272,8,fastani
KF669653,KX765865,89.7408,8,fastani
KF669653,MN871495,89.6449,8,fastani
KF669654,KF669654,100.0,8,fastani
KF669654,KF669653,98.2792,8,fastani
KF669654,FQ312032,95.2765,8,fastani
KF669654,JX128257,95.174,8,fastani
KF669654,KJ174317,94.3951,8,fastani
KF669654,MG748547,91.4132,8,fastani
KF669654,MH370371,91.2371,8,fastani
KF669654,MK972699,91.1094,8,fastani
KF669654,MT074472,91.0783,8,fastani
KF669654,MN871498,90.9393,8,fastani
KF669654,MT074477,90.8956,8,fastani
KF669654,MT074469,90.8488,8,fastani
KF669654,MT074479,90.7367,8,fastani
KF669654,MG428992,90.6895,8,fastani
KF669654,MH791405,90.5078,8,fastani
KF669654,MT074470,89.9606,8,fastani
KF669654,MT074471,89.9362,8,fastani
KF669654,MT074480,89.8759,8,fastani
KF669654,MN871491,89.8686,8,fastani
KF669654,KX245012,89.8617,8,fastani
KF669654,KP797973,89.8252,8,fastani
KF669654,MK972690,89.8094,8,fastani
KF669654,JN593240,89.7557,8,fastani
KF669654,MT074475,89.7402,8,fastani
KF669654,HQ259103,89.7288,8,fastani
KF669654,MT074474,89.6994,8,fastani
KF669654,MH709120,89.6507,8,fastani
KF669654,MT074478,89.5974,8,fastani
KF669654,JN126049,89.5606,8,fastani
KF669654,MH709121,89.5252,8,fastani
KF669654,KY787213,89.4576,8,fastani
KF669654,MG383452,89.3915,8,fastani
KF669654,KR296692,89.297,8,fastani
KF669654,KX438380,89.1624,8,fastani
KF669654,MN871495,89.1256,8,fastani
KF669654,KX765865,89.0707,8,fastani
KF669654,KJ174318,88.845,8,fastani
KJ174317,KJ174317,100.0,8,fastani
KJ174317,JX128257,96.9864,8,fastani
KJ174317,FQ312032,96.7784,8,fastani
KJ174317,KF669654,93.7855,8,fastani
KJ174317,KF669653,93.4581,8,fastani
KJ174317,MT074477,91.9818,8,fastani
KJ174317,MG748547,91.5347,8,fastani
KJ174317,MG428992,91.4588,8,fastani
KJ174317,MT074479,91.237,8,fastani
KJ174317,MH791405,91.1925,8,fastani
KJ174317,MN871498,91.0967,8,fastani
KJ174317,MT074471,90.7946,8,fastani
KJ174317,MT074472,90.7493,8,fastani
KJ174317,MH709120,90.6567,8,fastani
KJ174317,MT074480,90.5494,8,fastani
KJ174317,KP797973,90.5023,8,fastani
KJ174317,MN871491,90.3879,8,fastani
KJ174317,MT074469,90.335,8,fastani
KJ174317,MH370371,90.3236,8,fastani
KJ174317,MK972699,90.2959,8,fastani
KJ174317,MT074474,90.2394,8,fastani
KJ174317,MG383452,90.2324,8,fastani
KJ174317,JN126049,90.1511,8,fastani
KJ174317,MT074475,90.1044,8,fastani
KJ174317,MT074470,89.9551,8,fastani
KJ174317,KY787213,89.9143,8,fastani
KJ174317,MK972690,89.9054,8,fastani
KJ174317,MH709121,89.8824,8,fastani
KJ174317,JN593240,89.8682,8,fastani
KJ174317,KX245012,89.836,8,fastani
KJ174317,MT074478,89.8346,8,fastani
KJ174317,HQ259103,89.7548,8,fastani
KJ174317,KJ174318,89.7255,8,fastani
KJ174317,KX438380,89.5767,8,fastani
KJ174317,MN871495,89.4966,8,fastani
KJ174317,KX765865,89.4268,8,fastani
KJ174317,KR296692,89.4042,8,fastani
KJ174318,KJ174318,100.0,8,fastani
KJ174318,KX765865,98.2413,8,fastani
KJ174318,KX438380,97.4435,8,fastani
KJ174318,KR296692,97.2525,8,fastani
KJ174318,KY787213,97.1654,8,fastani
KJ174318,JN593240,97.1013,8,fastani
KJ174318,MT074478,97.0359,8,fastani
KJ174318,MH709121,97.0199,8,fastani
KJ174318,MN871495,97.0033,8,fastani
KJ174318,HQ259103,97.001,8,fastani
KJ174318,MG383452,96.9698,8,fastani
KJ174318,JN126049,96.886,8,fastani
KJ174318,MN871491,96.8812,8,fastani
KJ174318,KX245012,96.7825,8,fastani
KJ174318,MH709120,96.6269,8,fastani
KJ174318,MK972690,96.6205,8,fastani
KJ174318,MT074470,96.6069,8,fastani
KJ174318,MT074475,96.3722,8,fastani
KJ174318,MH791405,96.3471,8,fastani
KJ174318,MT074474,96.2155,8,fastani
KJ174318,KP797973,95.452,8,fastani
KJ174318,MT074469,95.3916,8,fastani
KJ174318,MT074477,95.2109,8,fastani
KJ174318,MT074480,95.197,8,fastani
KJ174318,MK972699,94.9616,8,fastani
KJ174318,MH370371,94.8655,8,fastani
KJ174318,MG428992,94.7862,8,fastani
KJ174318,MT074471,94.7671,8,fastani
KJ174318,MT074479,94.5539,8,fastani
KJ174318,MT074472,94.0704,8,fastani
KJ174318,MG748547,94.0527,8,fastani
KJ174318,MN871498,93.3206,8,fastani
KJ174318,KF669653,89.745,8,fastani
KJ174318,KJ174317,89.6864,8,fastani
KJ174318,KF669654,89.11,8,fastani
KJ174318,JX128257,88.4841,8,fastani
KJ174318,FQ312032,87.7505,8,fastani
KP797973,KP797973,100.0,8,fastani
KP797973,HQ259103,96.1248,8,fastani
KP797973,MH709121,96.0376,8,fastani
KP797973,KY787213,96.0201,8,fastani
KP797973,MG383452,95.8972,8,fastani
KP797973,MN871491,95.8254,8,fastani
KP797973,MT074478,95.7598,8,fastani
KP797973,KX765865,95.7326,8,fastani
KP797973,KX438380,95.7237,8,fastani
KP797973,KX245012,95.6595,8,fastani
KP797973,JN593240,95.6453,8,fastani
KP797973,MH791405,95.6405,8,fastani
KP797973,JN126049,95.6202,8,fastani
KP797973,KJ174318,95.5558,8,fastani
KP797973,MT074470,95.4806,8,fastani
KP797973,MN871495,95.4701,8,fastani
KP797973,KR296692,95.191,8,fastani
KP797973,MH709120,95.1819,8,fastani
KP797973,MT074475,95.1439,8,fastani
KP797973,MT074477,94.9086,8,fastani
KP797973,MT074474,94.9024,8,fastani
KP797973,MK972690,94.8939,8,fastani
KP797973,MT074480,94.6978,8,fastani
KP797973,MT074472,94.6586,8,fastani
KP797973,MT074471,94.4911,8,fastani
KP797973,MK972699,94.3792,8,fastani
KP797973,MG428992,94.245,8,fastani
KP797973,MH370371,94.1935,8,fastani
KP797973,MT074469,94.191,8,fastani
KP797973,MN871498,94.1014,8,fastani
KP797973,MT074479,93.9764,8,fastani
KP797973,MG748547,93.0776,8,fastani
KP797973,KJ174317,90.5194,8,fastani
KP797973,KF669653,90.0667,8,fastani
KP797973,KF669654,89.8079,8,fastani
KP797973,JX128257,89.654,8,fastani
KP797973,FQ312032,89.0253,8,fastani
KR296692,KR296692,100.0,8,fastani
KR296692,KJ174318,97.1496,8,fastani
KR296692,KX438380,97.1147,8,fastani
KR296692,KX765865,96.9654,8,fastani
KR296692,KY787213,96.916,8,fastani
KR296692,JN126049,96.8102,8,fastani
KR296692,MT074478,96.7856,8,fastani
KR296692,MN871491,96.7617,8,fastani
KR296692,HQ259103,96.6926,8,fastani
KR296692,MN871495,96.6287,8,fastani
KR296692,JN593240,96.4789,8,fastani
KR296692,KX245012,96.4391,8,fastani
KR296692,MG383452,96.424,8,fastani
KR296692,MH709121,96.4024,8,fastani
KR296692,MT074475,96.352,8,fastani
KR296692,MH709120,96.3118,8,fastani
KR296692,MT074470,96.2925,8,fastani
KR296692,MH791405,96.2879,8,fastani
KR296692,MK972690,96.2394,8,fastani
KR296692,MT074474,96.1672,8,fastani
KR296692,MT074469,95.3552,8,fastani
KR296692,KP797973,95.1751,8,fastani
KR296692,MT074480,94.8627,8,fastani
KR296692,MH370371,94.7767,8,fastani
KR296692,MK972699,94.5032,8,fastani
KR296692,MT074477,94.4352,8,fastani
KR296692,MT074471,94.1599,8,fastani
KR296692,MT074472,94.1215,8,fastani
KR296692,MG748547,94.1208,8,fastani
KR296692,MG428992,94.107,8,fastani
KR296692,MT074479,94.0504,8,fastani
KR296692,MN871498,93.0505,8,fastani
KR296692,KF669653,89.7429,8,fastani
KR296692,KJ174317,89.5676,8,fastani
KR296692,KF669654,89.0698,8,fastani
KR296692,JX128257,88.2031,8,fastani
KR296692,FQ312032,87.8837,8,fastani
KX245012,KX245012,100.0,8,fastani
KX245012,HQ259103,98.4099,8,fastani
KX245012,MT074478,97.5405,8,fastani
KX245012,MN871491,97.532,8,fastani
KX245012,KY787213,97.3101,8,fastani
KX245012,MG383452,97.1323,8,fastani
KX245012,JN593240,97.1281,8,fastani
KX245012,MT074470,97.1142,8,fastani
KX245012,MH709121,97.0035,8,fastani
KX245012,JN126049,96.9237,8,fastani
KX245012,KX765865,96.9003,8,fastani
KX245012,MT074474,96.7992,8,fastani
KX245012,MN871495,96.7641,8,fastani
KX245012,MH791405,96.7599,8,fastani
KX245012,KJ174318,96.6158,8,fastani
KX245012,KX438380,96.5826,8,fastani
KX245012,MK972690,96.5495,8,fastani
KX245012,KR296692,96.4058,8,fastani
KX245012,MT074475,96.3465,8,fastani
KX245012,MH709120,96.1998,8,fastani
KX245012,MT074469,96.1745,8,fastani
KX245012,KP797973,95.646,8,fastani
KX245012,MH370371,95.5424,8,fastani
KX245012,MT074480,95.5088,8,fastani
KX245012,MT074477,95.1824,8,fastani
KX245012,MK972699,95.0759,8,fastani
KX245012,MT074471,94.8433,8,fastani
KX245012,MT074472,94.7734,8,fastani
KX245012,MG428992,94.5903,8,fastani
KX245012,MT074479,94.4898,8,fastani
KX245012,MN871498,93.8265,8,fastani
KX245012,MG748547,93.6228,8,fastani
KX245012,KF669653,90.2153,8,fastani
KX245012,KJ174317,89.8102,8,fastani
KX245012,KF669654,89.4594,8,fastani
KX245012,JX128257,88.8578,8,fastani
KX245012,FQ312032,88.2005,8,fastani
KX438380,KX438380,100.0,8,fastani
KX438380,KX765865,97.3721,8,fastani
KX438380,KR296692,97.3196,8,fastani
KX438380,KJ174318,97.2391,8,fastani
KX438380,JN593240,97.1325,8,fastani
KX438380,HQ259103,96.9555,8,fastani
KX438380,KX245012,96.9547,8,fastani
KX438380,JN126049,96.805,8,fastani
KX438380,KY787213,96.7693,8,fastani
KX438380,MH709121,96.743,8,fastani
KX438380,MN871495,96.7132,8,fastani
KX438380,MT074478,96.6664,8,fastani
KX438380,MK972690,96.6557,8,fastani
KX438380,MN871491,96.6005,8,fastani
KX438380,MT074475,96.4626,8,fastani
KX438380,MG383452,96.4539,8,fastani
KX438380,MT074470,96.3622,8,fastani
KX438380,MH791405,96.2934,8,fastani
KX438380,MH709120,96.2686,8,fastani
KX438380,MT074474,96.2471,8,fastani
KX438380,MT074469,95.796,8,fastani
KX438380,KP797973,95.6496,8,fastani
KX438380,MH370371,95.3107,8,fastani
KX438380,MT074477,95.1769,8,fastani
KX438380,MT074480,95.1036,8,fastani
KX438380,MG428992,94.981,8,fastani
KX438380,MK972699,94.8105,8,fastani
KX438380,MT074471,94.7049,8,fastani
KX438380,MT074479,94.085,8,fastani
KX438380,MG748547,94.055,8,fastani
KX438380,MT074472,94.0425,8,fastani
KX438380,MN871498,93.7574,8,fastani
KX438380,KF669653,89.7264,8,fastani
KX438380,KJ174317,89.2179,8,fastani
KX438380,KF669654,88.9802,8,fastani
KX438380,JX128257,88.6819,8,fastani
KX438380,FQ312032,88.0343,8,fastani
KX765865,KX765865,100.0,8,fastani
KX765865,KJ174318,98.0882,8,fastani
KX765865,KX438380,97.4855,8,fastani
KX765865,MT074478,97.1809,8,fastani
KX765865,KY787213,97.111,8,fastani
KX765865,KR296692,97.0256,8,fastani
KX765865,JN593240,97.0145,8,fastani
KX765865,HQ259103,97.0014,8,fastani
KX765865,MH709121,96.9006,8,fastani
KX765865,MN871491,96.8898,8,fastani
KX765865,MN871495,96.8864,8,fastani
KX765865,KX245012,96.8201,8,fastani
KX765865,MG383452,96.7964,8,fastani
KX765865,MT074470,96.7821,8,fastani
KX765865,JN126049,96.6797,8,fastani
KX765865,MK972690,96.649,8,fastani
KX765865,MH791405,96.4693,8,fastani
KX765865,MT074474,96.4629,8,fastani
KX765865,MH709120,96.4298,8,fastani
KX765865,MT074475,96.3844,8,fastani
KX765865,KP797973,95.5863,8,fastani
KX765865,MT074469,95.5795,8,fastani
KX765865,MT074480,95.5612,8,fastani
KX765865,MK972699,95.1618,8,fastani
KX765865,MT074477,94.9964,8,fastani
KX765865,MH370371,94.9643,8,fastani
KX765865,MT074471,94.8192,8,fastani
KX765865,MT074479,94.7467,8,fastani
KX765865,MG428992,94.6968,8,fastani
KX765865,MT074472,94.1299,8,fastani
KX765865,MG748547,94.0258,8,fastani
KX765865,MN871498,93.776,8,fastani
KX765865,KF669653,89.6896,8,fastani
KX765865,KJ174317,89.259,8,fastani
KX765865,KF669654,89.0081,8,fastani
KX765865,JX128257,88.6836,8,fastani
KX765865,FQ312032,87.814,8,fastani
KY787213,KY787213,100.0,8,fastani
KY787213,MN871491,98.0417,8,fastani
KY787213,MT074470,97.9032,8,fastani
KY787213,MT074478,97.6126,8,fastani
KY787213,HQ259103,97.5672,8,fastani
KY787213,MG383452,97.3243,8,fastani
KY787213,JN593240,97.2774,8,fastani
KY787213,KJ174318,97.1908,8,fastani
KY787213,MH709121,97.1593,8,fastani
KY787213,KX245012,97.1462,8,fastani
KY787213,KX765865,97.1004,8,fastani
KY787213,MN871495,97.0132,8,fastani
KY787213,KR296692,96.974,8,fastani
KY787213,JN126049,96.8157,8,fastani
KY787213,KX438380,96.7105,8,fastani
KY787213,MT074474,96.6311,8,fastani
KY787213,MT074475,96.5782,8,fastani
KY787213,MH791405,96.4116,8,fastani
KY787213,MK972690,96.3929,8,fastani
KY787213,MH709120,96.3301,8,fastani
KY787213,KP797973,96.0154,8,fastani
KY787213,MT074469,95.7439,8,fastani
KY787213,MT074480,95.4057,8,fastani
KY787213,MH370371,95.2422,8,fastani
KY787213,MK972699,95.0784,8,fastani
KY787213,MT074471,95.0028,8,fastani
KY787213,MT074477,94.9035,8,fastani
KY787213,MT074472,94.8943,8,fastani
KY787213,MG428992,94.8651,8,fastani
KY787213,MT074479,94.3934,8,fastani
KY787213,MN871498,93.7241,8,fastani
KY787213,MG748547,93.5679,8,fastani
KY787213,KF669653,90.3889,8,fastani
KY787213,KJ174317,89.8489,8,fastani
KY787213,KF669654,89.3521,8,fastani
KY787213,JX128257,89.0034,8,fastani
KY787213,FQ312032,88.1731,8,fastani
MG383452,MG383452,99.9998,8,fastani
MG383452,HQ259103,97.7862,8,fastani
MG383452,JN593240,97.78,8,fastani
MG383452,KY787213,97.4978,8,fastani
MG383452,MH709121,97.2107,8,fastani
MG383452,MT074478,97.1988,8,fastani
MG383452,KX245012,97.1557,8,fastani
MG383452,MN871491,97.1039,8,fastani
MG383452,KX765865,97.0321,8,fastani
MG383452,KJ174318,97.0212,8,fastani
MG383452,MT074474,96.9264,8,fastani
MG383452,JN126049,96.842,8,fastani
MG383452,MH791405,96.6618,8,fastani
MG383452,MN871495,96.6181,8,fastani
MG383452,KX438380,96.5674,8,fastani
MG383452,KR296692,96.5316,8,fastani
MG383452,MK972690,96.4237,8,fastani
MG383452,MH709120,96.386,8,fastani
MG383452,MT074470,96.3594,8,fastani
MG383452,MT074475,96.1646,8,fastani
MG383452,KP797973,96.0305,8,fastani
MG383452,MT074469,95.8375,8,fastani
MG383452,MK972699,95.6513,8,fastani
MG383452,MT074480,95.5767,8,fastani
MG383452,MH370371,95.4808,8,fastani
MG383452,MT074477,95.356,8,fastani
MG383452,MT074471,95.3249,8,fastani
MG383452,MG428992,95.1925,8,fastani
MG383452,MT074479,94.7528,8,fastani
MG383452,MT074472,94.6923,8,fastani
MG383452,MG748547,94.1386,8,fastani
MG383452,MN871498,93.6849,8,fastani
MG383452,KF669653,90.3705,8,fastani
MG383452,KJ174317,90.0941,8,fastani
MG383452,KF669654,89.6041,8,fastani
MG383452,JX128257,89.4629,8,fastani
MG383452,FQ312032,88.2528,8,fastani
MG428992,MG428992,99.9997,8,fastani
MG428992,MH370371,95.4272,8,fastani
MG428992,KX438380,95.1759,8,fastani
MG428992,JN593240,95.1589,8,fastani
MG428992,MT074478,95.0323,8,fastani
MG428992,MT074469,95.0211,8,fastani
MG428992,MN871491,94.9318,8,fastani
MG428992,MH791405,94.7576,8,fastani
MG428992,MG383452,94.7257,8,fastani
MG428992,KY787213,94.7252,8,fastani
MG428992,KX765865,94.7224,8,fastani
MG428992,KJ174318,94.6721,8,fastani
MG428992,JN126049,94.6137,8,fastani
MG428992,MH709120,94.5627,8,fastani
MG428992,HQ259103,94.5159,8,fastani
MG428992,MH709121,94.4677,8,fastani
MG428992,KX245012,94.4593,8,fastani
MG428992,MN871495,94.4001,8,fastani
MG428992,MT074472,94.3683,8,fastani
MG428992,MK972699,94.3623,8,fastani
MG428992,MT074477,94.292,8,fastani
MG428992,KR296692,94.1656,8,fastani
MG428992,KP797973,94.1099,8,fastani
MG428992,MT074470,94.0085,8,fastani
MG428992,MT074474,93.9148,8,fastani
MG428992,MT074475,93.9023,8,fastani
MG428992,MN871498,93.8152,8,fastani
MG428992,MK972690,93.6903,8,fastani
MG428992,MT074480,93.4166,8,fastani
MG428992,MG748547,93.1883,8,fastani
MG428992,MT074471,92.8495,8,fastani
MG428992,MT074479,92.4616,8,fastani
MG428992,KJ174317,91.6443,8,fastani
MG428992,JX128257,91.6229,8,fastani
MG428992,KF669653,90.9604,8,fastani
MG428992,KF669654,90.6798,8,fastani
MG428992,FQ312032,90.5849,8,fastani
MG748547,MG748547,100.0,8,fastani
MG748547,MT074472,94.6303,8,fastani
MG748547,MT074469,94.25,8,fastani
MG748547,KJ174318,94.1487,8,fastani
MG748547,MT074470,94.0982,8,fastani
MG748547,MH370371,94.0823,8,fastani
MG748547,KX765865,94.066,8,fastani
MG748547,MT074474,94.0094,8,fastani
MG748547,KR296692,93.9949,8,fastani
MG748547,MG383452,93.9913,8,fastani
MG748547,JN593240,93.9908,8,fastani
MG748547,KX245012,93.9388,8,fastani
MG748547,KX438380,93.9079,8,fastani
MG748547,MH709121,93.9045,8,fastani
MG748547,JN126049,93.8744,8,fastani
MG748547,HQ259103,93.8331,8,fastani
MG748547,MT074478,93.8285,8,fastani
MG748547,MH791405,93.7932,8,fastani
MG748547,MK972690,93.7015,8,fastani
MG748547,KY787213,93.6417,8,fastani
MG748547,MH709120,93.6091,8,fastani
MG748547,MN871491,93.599,8,fastani
MG748547,MT074475,93.4783,8,fastani
MG748547,MG428992,93.3547,8,fastani
MG748547,MK972699,93.35,8,fastani
MG748547,KP797973,93.2688,8,fastani
MG748547,MN871495,93.0333,8,fastani
