GenomeA,GenomeB,mash_distance,kmer_mash,algorithm
MN871498,JN593240,0.0358776,24,mash
MT074469,JN593240,0.023169,24,mash
MT074470,JN593240,0.0208511,24,mash
MT074471,JN593240,0.0309649,24,mash
MT074472,JN593240,0.0292907,24,mash
MT074474,JN593240,0.0162921,24,mash
MT074475,JN593240,0.022086,24,mash
MT074477,JN593240,0.0283555,24,mash
MT074478,JN593240,0.0161308,24,mash
MT074479,JN593240,0.0343289,24,mash
MT074480,JN593240,0.0281726,24,mash
FQ312032,JX128257,0.0136167,24,mash
HQ259103,JX128257,0.0717971,24,mash
JN126049,JX128257,0.0657721,24,mash
JN593240,JX128257,0.0651284,24,mash
JX128257,JX128257,0.0,24,mash
KF669653,JX128257,0.0305609,24,mash
KF669654,JX128257,0.0266703,24,mash
KJ174317,JX128257,0.0188733,24,mash
KJ174318,JX128257,0.0790852,24,mash
KP797973,JX128257,0.064811,24,mash
KR296692,JX128257,0.0776854,24,mash
KX245012,JX128257,0.0691872,24,mash
KX438380,JX128257,0.0742013,24,mash
KX765865,JX128257,0.073789,24,mash
KY787213,JX128257,0.0706544,24,mash
MG383452,JX128257,0.0598319,24,mash
MG428992,JX128257,0.0450891,24,mash
MG748547,JX128257,0.0494652,24,mash
MH370371,JX128257,0.048122,24,mash
MH709120,JX128257,0.0638766,24,mash
MH709121,JX128257,0.0763384,24,mash
MH791405,JX128257,0.0612205,24,mash
MK972690,JX128257,0.0710312,24,mash
MK972699,JX128257,0.0557483,24,mash
MN871491,JX128257,0.0651284,24,mash
MN871495,JX128257,0.073789,24,mash
MN871498,JX128257,0.0527752,24,mash
MT074469,JX128257,0.0545716,24,mash
MT074470,JX128257,0.0681264,24,mash
MT074471,JX128257,0.0667612,24,mash
MT074472,JX128257,0.0541128,24,mash
MT074474,JX128257,0.0651284,24,mash
MT074475,JX128257,0.0742013,24,mash
MT074477,JX128257,0.0500595,24,mash
MT074478,JX128257,0.0681264,24,mash
MT074479,JX128257,0.0667612,24,mash
MT074480,JX128257,0.0702817,24,mash
FQ312032,KF669653,0.0275428,24,mash
HQ259103,KF669653,0.0577258,24,mash
JN126049,KF669653,0.0584997,24,mash
JN593240,KF669653,0.0587619,24,mash
JX128257,KF669653,0.0305609,24,mash
KF669653,KF669653,0.0,24,mash
KF669654,KF669653,0.00764054,24,mash
KJ174317,KF669653,0.0352714,24,mash
KJ174318,KF669653,0.0657721,24,mash
KP797973,KF669653,0.0590261,24,mash
KR296692,KF669653,0.0641852,24,mash
KX245012,KF669653,0.0595611,24,mash
KX438380,KF669653,0.060938,24,mash
KX765865,KF669653,0.0615053,24,mash
KY787213,KF669653,0.0592925,24,mash
MG383452,KF669653,0.0587619,24,mash
MG428992,KF669653,0.0548035,24,mash
MG748547,KF669653,0.0464782,24,mash
MH370371,KF669653,0.0538859,24,mash
MH709120,KF669653,0.0587619,24,mash
MH709121,KF669653,0.060938,24,mash
MH791405,KF669653,0.0577258,24,mash
MK972690,KF669653,0.0592925,24,mash
MK972699,KF669653,0.0536606,24,mash
MN871491,KF669653,0.0574719,24,mash
MN871495,KF669653,0.0626699,24,mash
MN871498,KF669653,0.0532148,24,mash
MT074469,KF669653,0.0543414,24,mash
MT074470,KF669653,0.0582397,24,mash
MT074471,KF669653,0.0644967,24,mash
MT074472,KF669653,0.05087,24,mash
MT074474,KF669653,0.060105,24,mash
MT074475,KF669653,0.0574719,24,mash
MT074477,KF669653,0.0538859,24,mash
MT074478,KF669653,0.0590261,24,mash
MT074479,KF669653,0.0584997,24,mash
MT074480,KF669653,0.0626699,24,mash
FQ312032,KF669654,0.0259942,24,mash
HQ259103,KF669654,0.0660986,24,mash
JN126049,KF669654,0.0644967,24,mash
JN593240,KF669654,0.0667612,24,mash
JX128257,KF669654,0.0266703,24,mash
KF669653,KF669654,0.00764054,24,mash
KF669654,KF669654,0.0,24,mash
KJ174317,KF669654,0.0330852,24,mash
KJ174318,KF669654,0.0710312,24,mash
KP797973,KF669654,0.0629675,24,mash
KR296692,KF669654,0.067437,24,mash
KX245012,KF669654,0.0664283,24,mash
KX438380,KF669654,0.064811,24,mash
KX765865,KF669654,0.0681264,24,mash
KY787213,KF669654,0.0651284,24,mash
MG383452,KF669654,0.0660986,24,mash
MG428992,KF669654,0.0541128,24,mash
MG748547,KF669654,0.0504621,24,mash
MH370371,KF669654,0.0532148,24,mash
MH709120,KF669654,0.0641852,24,mash
MH709121,KF669654,0.0670974,24,mash
MH791405,KF669654,0.060105,24,mash
MK972690,KF669654,0.0654487,24,mash
MK972699,KF669654,0.0590261,24,mash
MN871491,KF669654,0.0626699,24,mash
MN871495,KF669654,0.0684764,24,mash
MN871498,KF669654,0.0577258,24,mash
MT074469,KF669654,0.0562314,24,mash
MT074470,KF669654,0.0638766,24,mash
MT074471,KF669654,0.06883,24,mash
MT074472,KF669654,0.0555095,24,mash
MT074474,KF669654,0.0644967,24,mash
MT074475,KF669654,0.0641852,24,mash
MT074477,KF669654,0.0582397,24,mash
MT074478,KF669654,0.0657721,24,mash
MT074479,KF669654,0.0615053,24,mash
MT074480,KF669654,0.064811,24,mash
FQ312032,KJ174317,0.0182719,24,mash
HQ259103,KJ174317,0.067437,24,mash
JN126049,KJ174317,0.0595611,24,mash
JN593240,KJ174317,0.0635708,24,mash
JX128257,KJ174317,0.0188733,24,mash
KF669653,KJ174317,0.0352714,24,mash
KF669654,KJ174317,0.0330852,24,mash
KJ174317,KJ174317,0.0,24,mash
KJ174318,KJ174317,0.06778,24,mash
KP797973,KJ174317,0.0598319,24,mash
KR296692,KJ174317,0.0717971,24,mash
KX245012,KJ174317,0.0670974,24,mash
KX438380,KJ174317,0.0684764,24,mash
KX765865,KJ174317,0.0695482,24,mash
KY787213,KJ174317,0.0681264,24,mash
MG383452,KJ174317,0.0620825,24,mash
MG428992,KJ174317,0.0475641,24,mash
MG748547,KJ174317,0.0525577,24,mash
MH370371,KJ174317,0.0557483,24,mash
MH709120,KJ174317,0.0567219,24,mash
MH709121,KJ174317,0.069913,24,mash
MH791405,KJ174317,0.0548035,24,mash
MK972690,KJ174317,0.0651284,24,mash
MK972699,KJ174317,0.0595611,24,mash
MN871491,KJ174317,0.060658,24,mash
MN871495,KJ174317,0.067437,24,mash
MN871498,KJ174317,0.0545716,24,mash
MT074469,KJ174317,0.0582397,24,mash
MT074470,KJ174317,0.067437,24,mash
MT074471,KJ174317,0.0623749,24,mash
MT074472,KJ174317,0.05087,24,mash
MT074474,KJ174317,0.0598319,24,mash
MT074475,KJ174317,0.0667612,24,mash
MT074477,KJ174317,0.0471977,24,mash
MT074478,KJ174317,0.0664283,24,mash
MT074479,KJ174317,0.060658,24,mash
MT074480,KJ174317,0.0620825,24,mash
FQ312032,KJ174318,0.0894845,24,mash
HQ259103,KJ174318,0.0187517,24,mash
JN126049,KJ174318,0.020918,24,mash
JN593240,KJ174318,0.0177447,24,mash
JX128257,KJ174318,0.0790852,24,mash
KF669653,KJ174318,0.0657721,24,mash
KF669654,KJ174318,0.0710312,24,mash
KJ174317,KJ174318,0.06778,24,mash
KJ174318,KJ174318,0.0,24,mash
KP797973,KJ174318,0.0257455,24,mash
KR296692,KJ174318,0.0180947,24,mash
KX245012,KJ174318,0.0207845,24,mash
KX438380,KJ174318,0.0166733,24,mash
KX765865,KJ174318,0.0127845,24,mash
KY787213,KJ174318,0.0168944,24,mash
MG383452,KJ174318,0.0193669,24,mash
MG428992,KJ174318,0.0305609,24,mash
MG748547,KJ174318,0.0331959,24,mash
MH370371,KJ174318,0.0310669,24,mash
MH709120,KJ174318,0.0224413,24,mash
MH709121,KJ174318,0.0206518,24,mash
MH791405,KJ174318,0.0236924,24,mash
MK972690,KJ174318,0.0233918,24,mash
MK972699,KJ174318,0.0305609,24,mash
MN871491,KJ174318,0.0201935,24,mash
MN871495,KJ174318,0.0190571,24,mash
MN871498,KJ174318,0.0406879,24,mash
MT074469,KJ174318,0.0307621,24,mash
MT074470,KJ174318,0.0246966,24,mash
MT074471,KJ174318,0.0346785,24,mash
MT074472,KJ174318,0.0339839,24,mash
MT074474,KJ174318,0.0234666,24,mash
MT074475,KJ174318,0.0224413,24,mash
MT074477,KJ174318,0.0297718,24,mash
MT074478,KJ174318,0.0182127,24,mash
MT074479,KJ174318,0.0334187,24,mash
MT074480,KJ174318,0.0328653,24,mash
FQ312032,KP797973,0.0710312,24,mash
HQ259103,KP797973,0.0228023,24,mash
JN126049,KP797973,0.024855,24,mash
JN593240,KP797973,0.0263299,24,mash
JX128257,KP797973,0.064811,24,mash
KF669653,KP797973,0.0590261,24,mash
KF669654,KP797973,0.0629675,24,mash
KJ174317,KP797973,0.0598319,24,mash
KJ174318,KP797973,0.0257455,24,mash
KP797973,KP797973,0.0,24,mash
KR296692,KP797973,0.0269288,24,mash
KX245012,KP797973,0.0240735,24,mash
KX438380,KP797973,0.0228752,24,mash
KX765865,KP797973,0.0252557,24,mash
KY787213,KP797973,0.0238441,24,mash
MG383452,KP797973,0.0264146,24,mash
MG428992,KP797973,0.0338699,24,mash
MG748547,KP797973,0.0360005,24,mash
MH370371,KP797973,0.0333071,24,mash
MH709120,KP797973,0.0277211,24,mash
MH709121,KP797973,0.0233173,24,mash
MH791405,KP797973,0.0255811,24,mash
MK972690,KP797973,0.0291956,24,mash
MK972699,KP797973,0.0360005,24,mash
MN871491,KP797973,0.0252557,24,mash
MN871495,KP797973,0.0267562,24,mash
MN871498,KP797973,0.0366234,24,mash
MT074469,KP797973,0.0326471,24,mash
MT074470,KP797973,0.0299668,24,mash
MT074471,KP797973,0.0340984,24,mash
MT074472,KP797973,0.0298691,24,mash
MT074474,KP797973,0.0300648,24,mash
MT074475,KP797973,0.0289124,24,mash
MT074477,KP797973,0.0280816,24,mash
MT074478,KP797973,0.0267562,24,mash
MT074479,KP797973,0.0364977,24,mash
MT074480,KP797973,0.0322162,24,mash
FQ312032,KR296692,0.0870361,24,mash
HQ259103,KR296692,0.0211874,24,mash
JN126049,KR296692,0.0187517,24,mash
JN593240,KR296692,0.022585,24,mash
JX128257,KR296692,0.0776854,24,mash
KF669653,KR296692,0.0641852,24,mash
KF669654,KR296692,0.067437,24,mash
KJ174317,KR296692,0.0717971,24,mash
KJ174318,KR296692,0.0180947,24,mash
KP797973,KR296692,0.0269288,24,mash
KR296692,KR296692,0.0,24,mash
KX245012,KR296692,0.0241505,24,mash
KX438380,KR296692,0.0166733,24,mash
KX765865,KR296692,0.0181536,24,mash
KY787213,KR296692,0.0203887,24,mash
MG383452,KR296692,0.0239968,24,mash
MG428992,KR296692,0.0310669,24,mash
MG748547,KR296692,0.0334187,24,mash
MH370371,KR296692,0.0316875,24,mash
MH709120,KR296692,0.0223698,24,mash
MH709121,KR296692,0.020985,24,mash
MH791405,KR296692,0.0222275,24,mash
MK972690,KR296692,0.0205199,24,mash
MK972699,KR296692,0.0328653,24,mash
MN871491,KR296692,0.0226572,24,mash
MN871495,KR296692,0.0208511,24,mash
MN871498,KR296692,0.0381788,24,mash
MT074469,KR296692,0.0290064,24,mash
MT074470,KR296692,0.0259942,24,mash
MT074471,KR296692,0.0342134,24,mash
MT074472,KR296692,0.0336433,24,mash
MT074474,KR296692,0.024383,24,mash
MT074475,KR296692,0.0213233,24,mash
MT074477,KR296692,0.0309649,24,mash
MT074478,KR296692,0.020718,24,mash
MT074479,KR296692,0.0367497,24,mash
MT074480,KR296692,0.0299668,24,mash
FQ312032,KX245012,0.08206,24,mash
HQ259103,KX245012,0.0100899,24,mash
JN126049,KX245012,0.0203234,24,mash
JN593240,KX245012,0.018036,24,mash
JX128257,KX245012,0.0691872,24,mash
KF669653,KX245012,0.0595611,24,mash
KF669654,KX245012,0.0664283,24,mash
KJ174317,KX245012,0.0670974,24,mash
KJ174318,KX245012,0.0207845,24,mash
KP797973,KX245012,0.0240735,24,mash
KR296692,KX245012,0.0241505,24,mash
KX245012,KX245012,0.0,24,mash
KX438380,KX245012,0.0216668,24,mash
KX765865,KX245012,0.0203234,24,mash
KY787213,KX245012,0.0171178,24,mash
MG383452,KX245012,0.0182127,24,mash
MG428992,KX245012,0.0309649,24,mash
MG748547,KX245012,0.0328653,24,mash
MH370371,KX245012,0.0236169,24,mash
MH709120,KX245012,0.0242278,24,mash
MH709121,KX245012,0.0207845,24,mash
MH791405,KX245012,0.0214601,24,mash
MK972690,KX245012,0.0230952,24,mash
MK972699,KX245012,0.0277211,24,mash
MN871491,KX245012,0.0168389,24,mash
MN871495,KX245012,0.0192424,24,mash
MN871498,KX245012,0.0323233,24,mash
MT074469,KX245012,0.0228752,24,mash
MT074470,KX245012,0.0191187,24,mash
MT074471,KX245012,0.0335308,24,mash
MT074472,KX245012,0.027991,24,mash
MT074474,KX245012,0.0199358,24,mash
MT074475,KX245012,0.0213233,24,mash
MT074477,KX245012,0.027991,24,mash
MT074478,KX245012,0.0156023,24,mash
MT074479,KX245012,0.0363725,24,mash
MT074480,KX245012,0.0309649,24,mash
FQ312032,KX438380,0.0858703,24,mash
HQ259103,KX438380,0.019492,24,mash
JN126049,KX438380,0.017919,24,mash
JN593240,KX438380,0.0189957,24,mash
JX128257,KX438380,0.0742013,24,mash
KF669653,KX438380,0.060938,24,mash
KF669654,KX438380,0.064811,24,mash
KJ174317,KX438380,0.0684764,24,mash
KJ174318,KX438380,0.0166733,24,mash
KP797973,KX438380,0.0228752,24,mash
KR296692,KX438380,0.0166733,24,mash
KX245012,KX438380,0.0216668,24,mash
KX438380,KX438380,0.0,24,mash
KX765865,KX438380,0.0165091,24,mash
KY787213,KX438380,0.020718,24,mash
MG383452,KX438380,0.0220156,24,mash
MG428992,KX438380,0.0274542,24,mash
MG748547,KX438380,0.0340984,24,mash
MH370371,KX438380,0.0285397,24,mash
MH709120,KX438380,0.022585,24,mash
MH709121,KX438380,0.0196179,24,mash
MH791405,KX438380,0.0218754,24,mash
MK972690,KX438380,0.020985,24,mash
MK972699,KX438380,0.0278107,24,mash
MN871491,KX438380,0.0229483,24,mash
MN871495,KX438380,0.0193669,24,mash
MN871498,KX438380,0.0364977,24,mash
MT074469,KX438380,0.0260777,24,mash
MT074470,KX438380,0.0254178,24,mash
MT074471,KX438380,0.0335308,24,mash
MT074472,KX438380,0.034796,24,mash
MT074474,KX438380,0.0247757,24,mash
MT074475,KX438380,0.0202584,24,mash
MT074477,KX438380,0.0290064,24,mash
MT074478,KX438380,0.0212553,24,mash
MT074479,KX438380,0.0367497,24,mash
MT074480,KX438380,0.0299668,24,mash
FQ312032,KX765865,0.0864486,24,mash
HQ259103,KX765865,0.0177447,24,mash
JN126049,KX765865,0.0188733,24,mash
JN593240,KX765865,0.0168389,24,mash
JX128257,KX765865,0.073789,24,mash
KF669653,KX765865,0.0615053,24,mash
KF669654,KX765865,0.0681264,24,mash
KJ174317,KX765865,0.0695482,24,mash
KJ174318,KX765865,0.0127845,24,mash
KP797973,KX765865,0.0252557,24,mash
KR296692,KX765865,0.0181536,24,mash
KX245012,KX765865,0.0203234,24,mash
KX438380,KX765865,0.0165091,24,mash
KX765865,KX765865,0.0,24,mash
KY787213,KX765865,0.0166184,24,mash
MG383452,KX765865,0.0192424,24,mash
MG428992,KX765865,0.0275428,24,mash
MG748547,KX765865,0.0305609,24,mash
MH370371,KX765865,0.0300648,24,mash
MH709120,KX765865,0.0196179,24,mash
MH709121,KX765865,0.0188733,24,mash
MH791405,KX765865,0.0222985,24,mash
MK972690,KX765865,0.0196811,24,mash
MK972699,KX765865,0.029482,24,mash
MN871491,KX765865,0.0188733,24,mash
MN871495,KX765865,0.017919,24,mash
MN871498,KX765865,0.0352714,24,mash
MT074469,KX765865,0.0274542,24,mash
MT074470,KX765865,0.0200642,24,mash
MT074471,KX765865,0.0339839,24,mash
MT074472,KX765865,0.0328653,24,mash
MT074474,KX765865,0.0211197,24,mash
MT074475,KX765865,0.0195549,24,mash
MT074477,KX765865,0.0287254,24,mash
MT074478,KX765865,0.0168389,24,mash
MT074479,KX765865,0.0360005,24,mash
MT074480,KX765865,0.0303613,24,mash
FQ312032,KY787213,0.0841884,24,mash
HQ259103,KY787213,0.0144365,24,mash
JN126049,KY787213,0.0192424,24,mash
JN593240,KY787213,0.0163461,24,mash
JX128257,KY787213,0.0706544,24,mash
KF669653,KY787213,0.0592925,24,mash
KF669654,KY787213,0.0651284,24,mash
KJ174317,KY787213,0.0681264,24,mash
KJ174318,KY787213,0.0168944,24,mash
KP797973,KY787213,0.0238441,24,mash
KR296692,KY787213,0.0203887,24,mash
KX245012,KY787213,0.0171178,24,mash
KX438380,KY787213,0.020718,24,mash
KX765865,KY787213,0.0166184,24,mash
KY787213,KY787213,0.0,24,mash
MG383452,KY787213,0.0158649,24,mash
MG428992,KY787213,0.0289124,24,mash
MG748547,KY787213,0.0339839,24,mash
MH370371,KY787213,0.0271901,24,mash
MH709120,KY787213,0.0227296,24,mash
MH709121,KY787213,0.0187517,24,mash
MH791405,KY787213,0.0236924,24,mash
MK972690,KY787213,0.0200642,24,mash
MK972699,KY787213,0.0305609,24,mash
MN871491,KY787213,0.0124703,24,mash
MN871495,KY787213,0.0185705,24,mash
MN871498,KY787213,0.0370041,24,mash
MT074469,KY787213,0.0271027,24,mash
MT074470,KY787213,0.01315,24,mash
MT074471,KY787213,0.0326471,24,mash
MT074472,KY787213,0.0299668,24,mash
MT074474,KY787213,0.0193045,24,mash
MT074475,KY787213,0.0199358,24,mash
MT074477,KY787213,0.0291008,24,mash
MT074478,KY787213,0.0137114,24,mash
MT074479,KY787213,0.0353915,24,mash
MT074480,KY787213,0.0295782,24,mash
FQ312032,MG383452,0.0776854,24,mash
HQ259103,MG383452,0.013664,24,mash
JN126049,MG383452,0.0203887,24,mash
JN593240,MG383452,0.0134287,24,mash
JX128257,MG383452,0.0598319,24,mash
KF669653,MG383452,0.0587619,24,mash
KF669654,MG383452,0.0660986,24,mash
KJ174317,MG383452,0.0620825,24,mash
KJ174318,MG383452,0.0193669,24,mash
KP797973,MG383452,0.0264146,24,mash
KR296692,MG383452,0.0239968,24,mash
KX245012,MG383452,0.0182127,24,mash
KX438380,MG383452,0.0220156,24,mash
KX765865,MG383452,0.0192424,24,mash
KY787213,MG383452,0.0158649,24,mash
MG383452,MG383452,0.0,24,mash
MG428992,MG383452,0.0286324,24,mash
MG748547,MG383452,0.0324308,24,mash
MH370371,MG383452,0.0255811,24,mash
MH709120,MG383452,0.0228023,24,mash
MH709121,MG383452,0.0201288,24,mash
MH791405,MG383452,0.0236924,24,mash
MK972690,MG383452,0.0215288,24,mash
MK972699,MG383452,0.0266703,24,mash
MN871491,MG383452,0.0160774,24,mash
MN871495,MG383452,0.0222985,24,mash
MN871498,MG383452,0.034796,24,mash
MT074469,MG383452,0.0254178,24,mash
MT074470,MG383452,0.0207845,24,mash
MT074471,MG383452,0.0311693,24,mash
MT074472,MG383452,0.0322162,24,mash
MT074474,MG383452,0.0170058,24,mash
MT074475,MG383452,0.0219454,24,mash
MT074477,MG383452,0.0288187,24,mash
MT074478,MG383452,0.0167284,24,mash
MT074479,MG383452,0.0333071,24,mash
MT074480,MG383452,0.0286324,24,mash
FQ312032,MG428992,0.0527752,24,mash
HQ259103,MG428992,0.0290064,24,mash
JN126049,MG428992,0.0300648,24,mash
JN593240,MG428992,0.0264146,24,mash
JX128257,MG428992,0.0450891,24,mash
KF669653,MG428992,0.0548035,24,mash
KF669654,MG428992,0.0541128,24,mash
KJ174317,MG428992,0.0475641,24,mash
KJ174318,MG428992,0.0305609,24,mash
KP797973,MG428992,0.0338699,24,mash
KR296692,MG428992,0.0310669,24,mash
KX245012,MG428992,0.0309649,24,mash
KX438380,MG428992,0.0274542,24,mash
KX765865,MG428992,0.0275428,24,mash
KY787213,MG428992,0.0289124,24,mash
MG383452,MG428992,0.0286324,24,mash
MG428992,MG428992,0.0,24,mash
MG748547,MG428992,0.03752,24,mash
MH370371,MG428992,0.0265848,24,mash
MH709120,MG428992,0.0278107,24,mash
MH709121,MG428992,0.0312721,24,mash
MH791405,MG428992,0.0308633,24,mash
MK972690,MG428992,0.0352714,24,mash
MK972699,MG428992,0.0311693,24,mash
MN871491,MG428992,0.0286324,24,mash
MN871495,MG428992,0.032975,24,mash
MN871498,MG428992,0.03752,24,mash
MT074469,MG428992,0.0298691,24,mash
MT074470,MG428992,0.0345615,24,mash
MT074471,MG428992,0.042031,24,mash
MT074472,MG428992,0.032975,24,mash
MT074474,MG428992,0.0322162,24,mash
MT074475,MG428992,0.0352714,24,mash
MT074477,MG428992,0.0296748,24,mash
MT074478,MG428992,0.0291956,24,mash
MT074479,MG428992,0.0452592,24,mash
MT074480,MG428992,0.0384467,24,mash
FQ312032,MG748547,0.0555095,24,mash
HQ259103,MG748547,0.0314789,24,mash
JN126049,MG748547,0.0325387,24,mash
JN593240,MG748547,0.0299668,24,mash
JX128257,MG748547,0.0494652,24,mash
KF669653,MG748547,0.0464782,24,mash
KF669654,MG748547,0.0504621,24,mash
KJ174317,MG748547,0.0525577,24,mash
KJ174318,MG748547,0.0331959,24,mash
KP797973,MG748547,0.0360005,24,mash
KR296692,MG748547,0.0334187,24,mash
KX245012,MG748547,0.0328653,24,mash
KX438380,MG748547,0.0340984,24,mash
KX765865,MG748547,0.0305609,24,mash
KY787213,MG748547,0.0339839,24,mash
MG383452,MG748547,0.0324308,24,mash
MG428992,MG748547,0.03752,24,mash
MG748547,MG748547,0.0,24,mash
MH370371,MG748547,0.0342134,24,mash
MH709120,MG748547,0.0351517,24,mash
MH709121,MG748547,0.0307621,24,mash
MH791405,MG748547,0.0361239,24,mash
MK972690,MG748547,0.0328653,24,mash
MK972699,MG748547,0.0418786,24,mash
MN871491,MG748547,0.0338699,24,mash
MN871495,MG748547,0.0379134,24,mash
MN871498,MG748547,0.0418786,24,mash
MT074469,MG748547,0.0337564,24,mash
MT074470,MG748547,0.0328653,24,mash
