GenomeA,GenomeB,mash_distance,kmer_mash,algorithm
MT074470,JX128257,0.0748153,17,mash
MT074471,JX128257,0.0751267,17,mash
MT074472,JX128257,0.0606529,17,mash
MT074474,JX128257,0.074199,17,mash
MT074475,JX128257,0.0770422,17,mash
MT074477,JX128257,0.0580639,17,mash
MT074478,JX128257,0.0760742,17,mash
MT074479,JX128257,0.0715276,17,mash
MT074480,JX128257,0.0751267,17,mash
FQ312032,KF669653,0.0331293,17,mash
HQ259103,KF669653,0.067937,17,mash
JN126049,KF669653,0.0671493,17,mash
JN593240,KF669653,0.0671493,17,mash
JX128257,KF669653,0.035655,17,mash
KF669653,KF669653,0.0,17,mash
KF669654,KF669653,0.00915749,17,mash
KJ174317,KF669653,0.0441488,17,mash
KJ174318,KF669653,0.0770422,17,mash
KP797973,KF669653,0.0674102,17,mash
KR296692,KF669653,0.074199,17,mash
KX245012,KF669653,0.0684703,17,mash
KX438380,KF669653,0.0757561,17,mash
KX765865,KF669653,0.0773696,17,mash
KY787213,KF669653,0.0692829,17,mash
MG383452,KF669653,0.0692829,17,mash
MG428992,KF669653,0.0622424,17,mash
MG748547,KF669653,0.0487926,17,mash
MH370371,KF669653,0.0620116,17,mash
MH709120,KF669653,0.0636551,17,mash
MH709121,KF669653,0.0712406,17,mash
MH791405,KF669653,0.0668899,17,mash
MK972690,KF669653,0.0656162,17,mash
MK972699,KF669653,0.0540881,17,mash
MN871491,KF669653,0.0695572,17,mash
MN871495,KF669653,0.074199,17,mash
MN871498,KF669653,0.0611008,17,mash
MT074469,KF669653,0.0668899,17,mash
MT074470,KF669653,0.0668899,17,mash
MT074471,KF669653,0.0715276,17,mash
MT074472,KF669653,0.0529694,17,mash
MT074474,KF669653,0.0712406,17,mash
MT074475,KF669653,0.0684703,17,mash
MT074477,KF669653,0.0586959,17,mash
MT074478,KF669653,0.0703907,17,mash
MT074479,KF669653,0.0615537,17,mash
MT074480,KF669653,0.0698333,17,mash
FQ312032,KF669654,0.0296259,17,mash
HQ259103,KF669654,0.0721074,17,mash
JN126049,KF669654,0.0712406,17,mash
JN593240,KF669654,0.0698333,17,mash
JX128257,KF669654,0.0322943,17,mash
KF669653,KF669654,0.00915749,17,mash
KF669654,KF669654,0.0,17,mash
KJ174317,KF669654,0.0393892,17,mash
KJ174318,KF669654,0.0807811,17,mash
KP797973,KF669654,0.0703907,17,mash
KR296692,KF669654,0.0748153,17,mash
KX245012,KF669654,0.0738941,17,mash
KX438380,KF669654,0.0787035,17,mash
KX765865,KF669654,0.080078,17,mash
KY787213,KF669654,0.074199,17,mash
MG383452,KF669654,0.0745061,17,mash
MG428992,KF669654,0.061782,17,mash
MG748547,KF669654,0.0524219,17,mash
MH370371,KF669654,0.0611008,17,mash
MH709120,KF669654,0.0682028,17,mash
MH709121,KF669654,0.0745061,17,mash
MH791405,KF669654,0.0668899,17,mash
MK972690,KF669654,0.0701111,17,mash
MK972699,KF669654,0.0566269,17,mash
MN871491,KF669654,0.0718165,17,mash
MN871495,KF669654,0.0770422,17,mash
MN871498,KF669654,0.065366,17,mash
MT074469,KF669654,0.0690103,17,mash
MT074470,KF669654,0.0724002,17,mash
MT074471,KF669654,0.0721074,17,mash
MT074472,KF669654,0.0566269,17,mash
MT074474,KF669654,0.0748153,17,mash
MT074475,KF669654,0.0738941,17,mash
MT074477,KF669654,0.0591227,17,mash
MT074478,KF669654,0.074199,17,mash
MT074479,KF669654,0.0615537,17,mash
MT074480,KF669654,0.0698333,17,mash
FQ312032,KJ174317,0.0220268,17,mash
HQ259103,KJ174317,0.0763946,17,mash
JN126049,KJ174317,0.0651173,17,mash
JN593240,KJ174317,0.0698333,17,mash
JX128257,KJ174317,0.0226974,17,mash
KF669653,KJ174317,0.0441488,17,mash
KF669654,KJ174317,0.0393892,17,mash
KJ174317,KJ174317,0.0,17,mash
KJ174318,KJ174317,0.0790432,17,mash
KP797973,KJ174317,0.0676728,17,mash
KR296692,KJ174317,0.0760742,17,mash
KX245012,KJ174317,0.0735912,17,mash
KX438380,KJ174317,0.0804282,17,mash
KX765865,KJ174317,0.0811368,17,mash
KY787213,KJ174317,0.0732904,17,mash
MG383452,KJ174317,0.0701111,17,mash
MG428992,KJ174317,0.0574417,17,mash
MG748547,KJ174317,0.0591227,17,mash
MH370371,KJ174317,0.0698333,17,mash
MH709120,KJ174317,0.0631789,17,mash
MH709121,KJ174317,0.0773696,17,mash
MH791405,KJ174317,0.0641369,17,mash
MK972690,KJ174317,0.0757561,17,mash
MK972699,KJ174317,0.0643799,17,mash
MN871491,KJ174317,0.0674102,17,mash
MN871495,KJ174317,0.0715276,17,mash
MN871498,KJ174317,0.0604308,17,mash
MT074469,KJ174317,0.0724002,17,mash
MT074470,KJ174317,0.0770422,17,mash
MT074471,KJ174317,0.0701111,17,mash
MT074472,KJ174317,0.065366,17,mash
MT074474,KJ174317,0.0690103,17,mash
MT074475,KJ174317,0.0751267,17,mash
MT074477,KJ174317,0.0537117,17,mash
MT074478,KJ174317,0.0715276,17,mash
MT074479,KJ174317,0.0641369,17,mash
MT074480,KJ174317,0.0709555,17,mash
FQ312032,KJ174318,0.0956893,17,mash
HQ259103,KJ174318,0.0210849,17,mash
JN126049,KJ174318,0.0240871,17,mash
JN593240,KJ174318,0.0212995,17,mash
JX128257,KJ174318,0.0848541,17,mash
KF669653,KJ174318,0.0770422,17,mash
KF669654,KJ174318,0.0807811,17,mash
KJ174317,KJ174318,0.0790432,17,mash
KJ174318,KJ174318,0.0,17,mash
KP797973,KJ174318,0.0305884,17,mash
KR296692,KJ174318,0.0235388,17,mash
KX245012,KJ174318,0.0233069,17,mash
KX438380,KJ174318,0.0190242,17,mash
KX765865,KJ174318,0.0135891,17,mash
KY787213,KJ174318,0.0208012,17,mash
MG383452,KJ174318,0.0236165,17,mash
MG428992,KJ174318,0.0323975,17,mash
MG748547,KJ174318,0.039773,17,mash
MH370371,KJ174318,0.0339862,17,mash
MH709120,KJ174318,0.025712,17,mash
MH709121,KJ174318,0.0236944,17,mash
MH791405,KJ174318,0.0263875,17,mash
MK972690,KJ174318,0.0242457,17,mash
MK972699,KJ174318,0.0317832,17,mash
MN871491,KJ174318,0.0226222,17,mash
MN871495,KJ174318,0.0240871,17,mash
MN871498,KJ174318,0.0441488,17,mash
MT074469,KJ174318,0.0345332,17,mash
MT074470,KJ174318,0.0275181,17,mash
MT074471,KJ174318,0.0371717,17,mash
MT074472,KJ174318,0.038884,17,mash
MT074474,KJ174318,0.0287841,17,mash
MT074475,KJ174318,0.0248885,17,mash
MT074477,KJ174318,0.033448,17,mash
MT074478,KJ174318,0.0202423,17,mash
MT074479,KJ174318,0.0371717,17,mash
MT074480,KJ174318,0.0349774,17,mash
FQ312032,KP797973,0.0804282,17,mash
HQ259103,KP797973,0.0288765,17,mash
JN126049,KP797973,0.0327092,17,mash
JN593240,KP797973,0.0301035,17,mash
JX128257,KP797973,0.0724002,17,mash
KF669653,KP797973,0.0674102,17,mash
KF669654,KP797973,0.0703907,17,mash
KJ174317,KP797973,0.0676728,17,mash
KJ174318,KP797973,0.0305884,17,mash
KP797973,KP797973,0.0,17,mash
KR296692,KP797973,0.0342039,17,mash
KX245012,KP797973,0.0313799,17,mash
KX438380,KP797973,0.0273414,17,mash
KX765865,KP797973,0.0302966,17,mash
KY787213,KP797973,0.0291554,17,mash
MG383452,KP797973,0.0317832,17,mash
MG428992,KP797973,0.0386341,17,mash
MG748547,KP797973,0.0444409,17,mash
MH370371,KP797973,0.0408175,17,mash
MH709120,KP797973,0.0322943,17,mash
MH709121,KP797973,0.0268174,17,mash
MH791405,KP797973,0.0316819,17,mash
MK972690,KP797973,0.0344231,17,mash
MK972699,KP797973,0.0381397,17,mash
MN871491,KP797973,0.0311802,17,mash
MN871495,KP797973,0.030883,17,mash
MN871498,KP797973,0.0395167,17,mash
MT074469,KP797973,0.0410835,17,mash
MT074470,KP797973,0.0352018,17,mash
MT074471,KP797973,0.0406852,17,mash
MT074472,KP797973,0.0344231,17,mash
MT074474,KP797973,0.0355412,17,mash
MT074475,KP797973,0.033448,17,mash
MT074477,KP797973,0.0327092,17,mash
MT074478,KP797973,0.0313799,17,mash
MT074479,KP797973,0.0431449,17,mash
MT074480,KP797973,0.0374111,17,mash
FQ312032,KR296692,0.0906144,17,mash
HQ259103,KR296692,0.0237726,17,mash
JN126049,KR296692,0.0240871,17,mash
JN593240,KR296692,0.0244051,17,mash
JX128257,KR296692,0.0793855,17,mash
KF669653,KR296692,0.074199,17,mash
KF669654,KR296692,0.0748153,17,mash
KJ174317,KR296692,0.0760742,17,mash
KJ174318,KR296692,0.0235388,17,mash
KP797973,KR296692,0.0342039,17,mash
KR296692,KR296692,0.0,17,mash
KX245012,KR296692,0.0278746,17,mash
KX438380,KR296692,0.0194243,17,mash
KX765865,KR296692,0.0234613,17,mash
KY787213,KR296692,0.0234613,17,mash
MG383452,KR296692,0.0271658,17,mash
MG428992,KR296692,0.0361145,17,mash
MG748547,KR296692,0.0399019,17,mash
MH370371,KR296692,0.0345332,17,mash
MH709120,KR296692,0.0269041,17,mash
MH709121,KR296692,0.0252152,17,mash
MH791405,KR296692,0.0241663,17,mash
MK972690,KR296692,0.0262172,17,mash
MK972699,KR296692,0.0338779,17,mash
MN871491,KR296692,0.0225471,17,mash
MN871495,KR296692,0.0245654,17,mash
MN871498,KR296692,0.0453312,17,mash
MT074469,KR296692,0.035655,17,mash
MT074470,KR296692,0.0300074,17,mash
MT074471,KR296692,0.0412173,17,mash
MT074472,KR296692,0.0390096,17,mash
MT074474,KR296692,0.028326,17,mash
MT074475,KR296692,0.0240082,17,mash
MT074477,KR296692,0.0381397,17,mash
MT074478,KR296692,0.0240871,17,mash
MT074479,KR296692,0.0424445,17,mash
MT074480,KR296692,0.0348658,17,mash
FQ312032,KX245012,0.0876459,17,mash
HQ259103,KX245012,0.0117193,17,mash
JN126049,KX245012,0.0230006,17,mash
JN593240,KX245012,0.0215882,17,mash
JX128257,KX245012,0.0773696,17,mash
KF669653,KX245012,0.0684703,17,mash
KF669654,KX245012,0.0738941,17,mash
KJ174317,KX245012,0.0735912,17,mash
KJ174318,KX245012,0.0233069,17,mash
KP797973,KX245012,0.0313799,17,mash
KR296692,KX245012,0.0278746,17,mash
KX245012,KX245012,0.0,17,mash
KX438380,KX245012,0.0223974,17,mash
KX765865,KX245012,0.0228486,17,mash
KY787213,KX245012,0.0192236,17,mash
MG383452,KX245012,0.0226974,17,mash
MG428992,KX245012,0.0337699,17,mash
MG748547,KX245012,0.0391357,17,mash
MH370371,KX245012,0.0276069,17,mash
MH709120,KX245012,0.0273414,17,mash
MH709121,KX245012,0.0218066,17,mash
MH791405,KX245012,0.0227729,17,mash
MK972690,KX245012,0.0245654,17,mash
MK972699,KX245012,0.0301999,17,mash
MN871491,KX245012,0.0177943,17,mash
MN871495,KX245012,0.0218798,17,mash
MN871498,KX245012,0.0372912,17,mash
MT074469,KX245012,0.0263875,17,mash
MT074470,KX245012,0.0222486,17,mash
MT074471,KX245012,0.0372912,17,mash
MT074472,KX245012,0.0355412,17,mash
MT074474,KX245012,0.0226222,17,mash
MT074475,KX245012,0.0238509,17,mash
MT074477,KX245012,0.0328137,17,mash
MT074478,KX245012,0.0178577,17,mash
MT074479,KX245012,0.0391357,17,mash
MT074480,KX245012,0.0339862,17,mash
FQ312032,KX438380,0.0901787,17,mash
HQ259103,KX438380,0.0206604,17,mash
JN126049,KX438380,0.0220268,17,mash
JN593240,KX438380,0.0225471,17,mash
JX128257,KX438380,0.080078,17,mash
KF669653,KX438380,0.0757561,17,mash
KF669654,KX438380,0.0787035,17,mash
KJ174317,KX438380,0.0804282,17,mash
KJ174318,KX438380,0.0190242,17,mash
KP797973,KX438380,0.0273414,17,mash
KR296692,KX438380,0.0194243,17,mash
KX245012,KX438380,0.0223974,17,mash
KX438380,KX438380,0.0,17,mash
KX765865,KX438380,0.0179212,17,mash
KY787213,KX438380,0.0239294,17,mash
MG383452,KX438380,0.0265587,17,mash
MG428992,KX438380,0.0297209,17,mash
MG748547,KX438380,0.0400312,17,mash
MH370371,KX438380,0.030883,17,mash
MH709120,KX438380,0.0257956,17,mash
MH709121,KX438380,0.0226974,17,mash
MH791405,KX438380,0.0231534,17,mash
MK972690,KX438380,0.0233069,17,mash
MK972699,KX438380,0.0323975,17,mash
MN871491,KX438380,0.0243253,17,mash
MN871495,KX438380,0.0240871,17,mash
MN871498,KX438380,0.0402914,17,mash
MT074469,KX438380,0.0313799,17,mash
MT074470,KX438380,0.0287841,17,mash
MT074471,KX438380,0.0381397,17,mash
MT074472,KX438380,0.0391357,17,mash
MT074474,KX438380,0.028326,17,mash
MT074475,KX438380,0.0226222,17,mash
MT074477,KX438380,0.033448,17,mash
MT074478,KX438380,0.0240871,17,mash
MT074479,KX438380,0.0406852,17,mash
MT074480,KX438380,0.0331293,17,mash
FQ312032,KX765865,0.0937811,17,mash
HQ259103,KX765865,0.0194243,17,mash
JN126049,KX765865,0.0218066,17,mash
JN593240,KX765865,0.019157,17,mash
JX128257,KX765865,0.0818566,17,mash
KF669653,KX765865,0.0773696,17,mash
KF669654,KX765865,0.080078,17,mash
KJ174317,KX765865,0.0811368,17,mash
KJ174318,KX765865,0.0135891,17,mash
KP797973,KX765865,0.0302966,17,mash
KR296692,KX765865,0.0234613,17,mash
KX245012,KX765865,0.0228486,17,mash
KX438380,KX765865,0.0179212,17,mash
KX765865,KX765865,0.0,17,mash
KY787213,KX765865,0.0185646,17,mash
MG383452,KX765865,0.0215882,17,mash
MG428992,KX765865,0.0306863,17,mash
MG748547,KX765865,0.0387588,17,mash
MH370371,KX765865,0.0332352,17,mash
MH709120,KX765865,0.0262172,17,mash
MH709121,KX765865,0.0210849,17,mash
MH791405,KX765865,0.0244851,17,mash
MK972690,KX765865,0.0221745,17,mash
MK972699,KX765865,0.0325011,17,mash
MN871491,KX765865,0.0196266,17,mash
MN871495,KX765865,0.0213714,17,mash
MN871498,KX765865,0.0406852,17,mash
MT074469,KX765865,0.033448,17,mash
MT074470,KX765865,0.0240082,17,mash
MT074471,KX765865,0.0376522,17,mash
MT074472,KX765865,0.0377735,17,mash
MT074474,KX765865,0.0254626,17,mash
MT074475,KX765865,0.0237726,17,mash
MT074477,KX765865,0.0342039,17,mash
MT074478,KX765865,0.0174172,17,mash
MT074479,KX765865,0.0396446,17,mash
MT074480,KX765865,0.0337699,17,mash
FQ312032,KY787213,0.0888953,17,mash
HQ259103,KY787213,0.01526,17,mash
JN126049,KY787213,0.0230769,17,mash
JN593240,KY787213,0.0169225,17,mash
JX128257,KY787213,0.0780316,17,mash
KF669653,KY787213,0.0692829,17,mash
KF669654,KY787213,0.074199,17,mash
KJ174317,KY787213,0.0732904,17,mash
KJ174318,KY787213,0.0208012,17,mash
KP797973,KY787213,0.0291554,17,mash
KR296692,KY787213,0.0234613,17,mash
KX245012,KY787213,0.0192236,17,mash
KX438380,KY787213,0.0239294,17,mash
KX765865,KY787213,0.0185646,17,mash
KY787213,KY787213,0.0,17,mash
MG383452,KY787213,0.0171069,17,mash
MG428992,KY787213,0.0303936,17,mash
MG748547,KY787213,0.0405535,17,mash
MH370371,KY787213,0.0287841,17,mash
MH709120,KY787213,0.0270783,17,mash
MH709121,KY787213,0.0224721,17,mash
MH791405,KY787213,0.0240871,17,mash
MK972690,KY787213,0.0231534,17,mash
MK972699,KY787213,0.030883,17,mash
MN871491,KY787213,0.0136431,17,mash
MN871495,KY787213,0.0209427,17,mash
MN871498,KY787213,0.0399019,17,mash
MT074469,KY787213,0.0296259,17,mash
MT074470,KY787213,0.0152025,17,mash
MT074471,KY787213,0.0338779,17,mash
MT074472,KY787213,0.0350894,17,mash
MT074474,KY787213,0.0214435,17,mash
MT074475,KY787213,0.0220268,17,mash
MT074477,KY787213,0.0332352,17,mash
MT074478,KY787213,0.0141341,17,mash
MT074479,KY787213,0.0399019,17,mash
MT074480,KY787213,0.0318847,17,mash
FQ312032,MG383452,0.0844686,17,mash
HQ259103,MG383452,0.0164367,17,mash
JN126049,MG383452,0.0239294,17,mash
JN593240,MG383452,0.015088,17,mash
JX128257,MG383452,0.0726949,17,mash
KF669653,MG383452,0.0692829,17,mash
KF669654,MG383452,0.0745061,17,mash
KJ174317,MG383452,0.0701111,17,mash
KJ174318,MG383452,0.0236165,17,mash
KP797973,MG383452,0.0317832,17,mash
KR296692,MG383452,0.0271658,17,mash
KX245012,MG383452,0.0226974,17,mash
KX438380,MG383452,0.0265587,17,mash
KX765865,MG383452,0.0215882,17,mash
KY787213,MG383452,0.0171069,17,mash
MG383452,MG383452,0.0,17,mash
MG428992,MG383452,0.0327092,17,mash
MG748547,MG383452,0.0408175,17,mash
MH370371,MG383452,0.0291554,17,mash
MH709120,MG383452,0.0269911,17,mash
MH709121,MG383452,0.0231534,17,mash
MH791405,MG383452,0.0269911,17,mash
MK972690,MG383452,0.0255455,17,mash
MK972699,MG383452,0.0302966,17,mash
MN871491,MG383452,0.0196266,17,mash
MN871495,MG383452,0.0257956,17,mash
MN871498,MG383452,0.0418938,17,mash
MT074469,MG383452,0.0299116,17,mash
MT074470,MG383452,0.0262172,17,mash
MT074471,MG383452,0.0361145,17,mash
MT074472,MG383452,0.0366977,17,mash
MT074474,MG383452,0.0219532,17,mash
MT074475,MG383452,0.0270783,17,mash
MT074477,MG383452,0.0355412,17,mash
MT074478,MG383452,0.0188921,17,mash
MT074479,MG383452,0.0390096,17,mash
MT074480,MG383452,0.033555,17,mash
FQ312032,MG428992,0.0608763,17,mash
HQ259103,MG428992,0.0336622,17,mash
JN126049,MG428992,0.0332352,17,mash
JN593240,MG428992,0.0268174,17,mash
JX128257,MG428992,0.0535248,17,mash
KF669653,MG428992,0.0622424,17,mash
KF669654,MG428992,0.061782,17,mash
KJ174317,MG428992,0.0574417,17,mash
KJ174318,MG428992,0.0323975,17,mash
KP797973,MG428992,0.0386341,17,mash
KR296692,MG428992,0.0361145,17,mash
KX245012,MG428992,0.0337699,17,mash
KX438380,MG428992,0.0297209,17,mash
KX765865,MG428992,0.0306863,17,mash
KY787213,MG428992,0.0303936,17,mash
MG383452,MG428992,0.0327092,17,mash
MG428992,MG428992,0.0,17,mash
MG748547,MG428992,0.0438591,17,mash
MH370371,MG428992,0.0306863,17,mash
MH709120,MG428992,0.0320889,17,mash
MH709121,MG428992,0.0336622,17,mash
MH791405,MG428992,0.0340949,17,mash
MK972690,MG428992,0.0377735,17,mash
MK972699,MG428992,0.0332352,17,mash
MN871491,MG428992,0.0320889,17,mash
MN871495,MG428992,0.035884,17,mash
MN871498,MG428992,0.038884,17,mash
MT074469,MG428992,0.0352018,17,mash
MT074470,MG428992,0.0370526,17,mash
MT074471,MG428992,0.045032,17,mash
MT074472,MG428992,0.0380172,17,mash
MT074474,MG428992,0.0376522,17,mash
MT074475,MG428992,0.0377735,17,mash
MT074477,MG428992,0.0344231,17,mash
MT074478,MG428992,0.0306863,17,mash
MT074479,MG428992,0.0489578,17,mash
MT074480,MG428992,0.0416217,17,mash
FQ312032,MG748547,0.0586959,17,mash
HQ259103,MG748547,0.0399019,17,mash
JN126049,MG748547,0.038386,17,mash
JN593240,MG748547,0.0385098,17,mash
JX128257,MG748547,0.0529694,17,mash
KF669653,MG748547,0.0487926,17,mash
KF669654,MG748547,0.0524219,17,mash
KJ174317,MG748547,0.0591227,17,mash
KJ174318,MG748547,0.039773,17,mash
KP797973,MG748547,0.0444409,17,mash
KR296692,MG748547,0.0399019,17,mash
KX245012,MG748547,0.0391357,17,mash
KX438380,MG748547,0.0400312,17,mash
KX765865,MG748547,0.0387588,17,mash
KY787213,MG748547,0.0405535,17,mash
MG383452,MG748547,0.0408175,17,mash
MG428992,MG748547,0.0438591,17,mash
MG748547,MG748547,0.0,17,mash
MH370371,MG748547,0.0377735,17,mash
MH709120,MG748547,0.0408175,17,mash
MH709121,MG748547,0.038386,17,mash
MH791405,MG748547,0.0399019,17,mash
MK972690,MG748547,0.0377735,17,mash
MK972699,MG748547,0.0399019,17,mash
MN871491,MG748547,0.0418938,17,mash
MN871495,MG748547,0.046553,17,mash
MN871498,MG748547,0.050478,17,mash
MT074469,MG748547,0.0408175,17,mash
